layer_index,layer_name,representation_kind,left_member_id,right_member_id,left_rank,right_rank,cka,cka_grouped_ci95_lower,cka_grouped_ci95_upper,outlier_trimmed_cka,bootstrap_group,probe_rows
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.189,1,63,0.9588997373640286,0.9347673992555618,0.9772186757480141,0.9468783218152175,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.395,1,64,0.961937334867175,0.9345504767961602,0.9787585482496594,0.9592433349032343,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.237,1,65,0.9343342064174265,0.9245607797511175,0.9614393714431072,0.9233654174568368,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.372,1,66,0.9476249937486563,0.9482839265402383,0.9696386536327083,0.9406619759601711,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.472,1,67,0.9723780905883969,0.9679892421729254,0.9840096992148782,0.9670463447358086,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.436,1,68,0.9349765382755725,0.9349897425359053,0.964747815223265,0.9281618476340077,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.454,1,69,0.9650119045720171,0.9548806132336485,0.9798643980906951,0.9585590424556047,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.377,1,70,0.9395209901211079,0.9419500171956252,0.9596923694901192,0.935355919609014,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.212,1,71,0.9617287669922384,0.958886114744303,0.9759323678283325,0.9562065299565504,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.123,1,72,0.9393125734567023,0.9312436496364053,0.9699926700218637,0.9329486883951693,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.288,1,73,0.9578333172598319,0.951414174360309,0.9760830620269074,0.9521081835032246,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.349,1,74,0.9494974289984529,0.9436524305893738,0.9707006938905158,0.9535344406231021,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.510,1,75,0.933481090741843,0.9195838480587963,0.9635058615419926,0.9206648519527929,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.376,1,76,0.9523660068591445,0.950665736303958,0.9729135473673078,0.9500012054409155,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.305,1,77,0.9424640898088447,0.9384618917737277,0.9666545510801673,0.9472725819860273,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.496,1,78,0.9673101375180039,0.9637707472436269,0.9830682984698301,0.95854144805431,equilibrium_files,64
0,canonical_atrous_layer_1,flattened_spatial_activation,2864601_0.437,2864601_0.261,1,79,0.9698089253131575,0.9645353570198489,0.9836411913464782,0.9644370861286946,equilibrium_files,64
