left_member_id,right_member_id,left_unit_id,right_unit_id,functional_similarity,activation_raw_similarity,activation_flux_residual_similarity,concept_density_similarity,causal_effect_similarity,equilibrium_bootstrap_recurrence,bootstrap_group,causal_effect_validity,consensus_gate,causal_effect_similarity_stable_or_near_floor,causal_effect_similarity_unstable,causal_regime_gate,pre_regime_consensus_gate
2864601_0.371,2864601_0.355,2864601_0.371:u013,2864601_0.355:u023,0.8432218779789592,0.7570325623213481,0.7278605121287238,0.9959739818673868,0.9927957963523011,0.97,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.09635604815299172,0.6729317526267621,False,True
2864601_0.371,2864601_0.355,2864601_0.371:u014,2864601_0.355:u000,0.913933932625865,0.9052441178010306,0.8762266346819629,0.9734466068573426,0.9240169275474921,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.29465131756406254,0.4110201279290184,False,True
2864601_0.371,2864601_0.355,2864601_0.371:u015,2864601_0.355:u003,0.8975480069294334,0.8674004218647471,0.8199427256736298,0.9593450114610143,0.9973803018785878,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7531662354106514,0.6755853044762424,True,True
2864601_0.371,2864601_0.355,2864601_0.371:u017,2864601_0.355:u027,0.9779929521778596,0.9760715504230476,0.9624558300406235,0.9834369797123723,0.9987367104814192,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8700694481344861,0.9490960438564381,True,True
2864601_0.371,2864601_0.355,2864601_0.371:u019,2864601_0.355:u007,0.9682305048707681,0.9606514958817346,0.9405015776095383,0.9908334549940215,0.9985894591229095,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8332985016112121,0.8566296547807168,True,True
2864601_0.371,2864601_0.355,2864601_0.371:u020,2864601_0.355:u005,0.7293034694333295,0.5736289082391005,0.5721157032677047,0.9330478038416691,0.9948526260647704,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.7936390257136986,0.46723884640085955,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u000,2864601_0.449:u020,0.7817490852525687,0.6871048634572504,0.6850522182967551,0.8715597124894796,0.9789500911423558,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.30815154109110676,0.30701203871932836,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u002,2864601_0.449:u019,0.664822995229577,0.48579282473554797,0.4762391789804576,0.8990533129462358,0.9820136576276408,0.79,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4323153719735046,0.26375354511247895,False,False
2864601_0.371,2864601_0.449,2864601_0.371:u004,2864601_0.449:u013,0.9690909761400899,0.9653332920269337,0.9519202434317408,0.9733206446200183,0.9962539328924196,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8886748324261571,0.9079097879544457,True,True
2864601_0.371,2864601_0.449,2864601_0.371:u005,2864601_0.449:u015,0.8187520994313974,0.7211150478852154,0.7245622487276635,0.9573180558027614,0.967926496434907,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.7840477181121506,0.32452147982847324,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u009,2864601_0.449:u000,0.6897708666493545,0.5148738405481983,0.4895316774774334,0.9897264197595338,0.9525196364487912,0.84,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4261957984523222,0.19109628464911918,False,False
2864601_0.371,2864601_0.449,2864601_0.371:u011,2864601_0.449:u012,0.782223848963528,0.6930245723405525,0.6458667574820215,0.9530222171861366,0.9497600328976428,0.74,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3288838756881245,0.05925027732164025,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u013,2864601_0.449:u005,0.7830994772685667,0.6612616108809384,0.6258022743127438,0.9916300126922235,0.9932715458600865,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.4040539041901651,0.7187347120092883,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u014,2864601_0.449:u016,0.8959727209728612,0.871083383758146,0.8319902700509803,0.9416654358964192,0.9835876882541974,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.038349632593199304,0.5825610979616077,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u015,2864601_0.449:u011,0.8112601612405964,0.7666488032367749,0.6957811627130467,0.8685385609142613,0.9941172963639885,0.8,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6680127504109395,0.5898011462846872,True,True
2864601_0.371,2864601_0.449,2864601_0.371:u017,2864601_0.449:u009,0.936188944796175,0.923086275072103,0.8886340086037916,0.9783034452069258,0.9850608532601073,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.018662146280581382,0.771834378832024,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u018,2864601_0.449:u017,0.7836677390146531,0.6623663527667307,0.6773643218104769,0.9151012480435448,0.9936414351639095,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.23810522860784689,0.27646238688361013,False,True
2864601_0.371,2864601_0.449,2864601_0.371:u019,2864601_0.449:u001,0.906752402310922,0.8976131301027455,0.8409846738005079,0.9395753531227538,0.9862899525769766,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6906937615901999,0.6217813400834814,True,True
2864601_0.371,2864601_0.340,2864601_0.371:u000,2864601_0.340:u002,0.8604537196513491,0.7965166405974996,0.7911022535262056,0.9248282879994548,0.9960119690717328,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.298592716526814,0.1929852772427492,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u002,2864601_0.340:u020,0.6750597288702544,0.48255265074544795,0.4684230649097173,0.9752190765089197,0.9736159943596046,0.68,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.43858069095101343,0.042251521433013306,False,False
2864601_0.371,2864601_0.340,2864601_0.371:u003,2864601_0.340:u017,0.8177361174496921,0.7099160390619242,0.7162760206413611,0.9685108827294595,0.9808816149640731,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.24751171700060465,0.025721511544438167,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u004,2864601_0.340:u012,0.9775357920050045,0.9775017534108017,0.9687059032726962,0.9939838780682978,0.9743835969314777,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7734587137824636,0.9151634264593136,True,True
2864601_0.371,2864601_0.340,2864601_0.371:u005,2864601_0.340:u001,0.7843279398007935,0.7098441598437455,0.7055013939513273,0.8258312289013412,0.9727901394100176,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.5221784267035451,0.309330178206306,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u009,2864601_0.340:u004,0.7158790773823493,0.5438701393832056,0.5142965406390803,0.9983355515835622,0.9938098152947555,0.63,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.40559657530521687,0.5839682808841983,False,False
2864601_0.371,2864601_0.340,2864601_0.371:u011,2864601_0.340:u024,0.8299854841567801,0.742932012054924,0.7313199978682839,0.9477924189341752,0.9907569869649135,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3364062234759311,0.44481357956720186,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u013,2864601_0.340:u013,0.7073730498776513,0.5323296766085232,0.4974445380230856,0.9934805859837917,0.9987233414570512,0.59,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.06941620423582082,0.5583797942234476,False,False
2864601_0.371,2864601_0.340,2864601_0.371:u014,2864601_0.340:u015,0.8147469220881686,0.7334535533632479,0.6802916953938398,0.9697848034373884,0.9833319338678231,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.36394429484938506,0.4901188111444106,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u015,2864601_0.340:u003,0.9033760835852087,0.8722985669503136,0.8242056775653058,0.9785256558953283,0.9935983952572863,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.667846476029983,0.5658410716925604,True,True
2864601_0.371,2864601_0.340,2864601_0.371:u016,2864601_0.340:u014,0.6724283720258009,0.5233530880546566,0.4980947236479228,0.9058280709102775,0.9241420716648578,0.81,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.1886196942559601,0.023651939822472965,False,False
2864601_0.371,2864601_0.340,2864601_0.371:u017,2864601_0.340:u022,0.9788950099581526,0.9764395061247457,0.9636049696717691,0.985441143437843,0.9989671926581477,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8067362759140924,0.9571159093757641,True,True
2864601_0.371,2864601_0.340,2864601_0.371:u018,2864601_0.340:u006,0.6864192651478674,0.49884023907402103,0.4953384635169732,0.9475681170770889,0.993260154775757,0.76,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.08588106554679538,0.0741840326743171,False,False
2864601_0.371,2864601_0.340,2864601_0.371:u019,2864601_0.340:u000,0.7984701437831141,0.7571539948672147,0.6726159050873551,0.9513705760352981,0.8963252929484178,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.11064518844895145,0.2174304645390756,False,True
2864601_0.371,2864601_0.340,2864601_0.371:u020,2864601_0.340:u023,0.7513418860365696,0.6003073240976955,0.5966429869181493,0.9660392090101355,0.995244754648945,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.6599068710702721,0.3709904327833375,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u000,2864601_0.296:u011,0.8167337211134269,0.7233834107945923,0.7057957369462708,0.9493230537458704,0.9905768302099696,0.56,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.48621134068058414,0.20090124880623228,False,False
2864601_0.371,2864601_0.296,2864601_0.371:u003,2864601_0.296:u024,0.6842566723909773,0.6221750210670858,0.5965786983705275,0.6160807192904831,0.9770720635079836,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.39760169643791493,0.19117396347669058,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u004,2864601_0.296:u014,0.9337959535821074,0.924767751850203,0.8938406824204354,0.9746852875983253,0.9663818289062549,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.45118280383157505,0.6633415569547764,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u010,2864601_0.296:u006,0.9579293745663581,0.9367860736842171,0.9285007800920944,0.99843095987283,0.9932856322944926,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7814483692437952,0.8030550776919226,True,True
2864601_0.371,2864601_0.296,2864601_0.371:u011,2864601_0.296:u002,0.8495014105035215,0.7834971958905591,0.7620119354473633,0.9589495330832908,0.9702938224274329,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.24070573894666095,0.2277910759186861,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u013,2864601_0.296:u004,0.8119171042602118,0.7212240832882434,0.6804507354235018,0.9800763963473096,0.9769968968861319,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.08800841268272268,0.7094625413121407,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u014,2864601_0.296:u015,0.9141933636668694,0.8819432235108717,0.8448953759469139,0.9894643164663113,0.9912446026813578,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6882993301959597,0.7238449443935286,True,True
2864601_0.371,2864601_0.296,2864601_0.371:u015,2864601_0.296:u013,0.8771951628940999,0.843660338096462,0.7931803923375688,0.9346890060548377,0.9960257127646162,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6371310627771328,0.6108730311276975,True,True
2864601_0.371,2864601_0.296,2864601_0.371:u017,2864601_0.296:u021,0.9766342405471038,0.9721108905952377,0.954552137636765,0.9975170695590228,0.9956595908284919,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.32811651250406004,0.8456692639387869,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u018,2864601_0.296:u007,0.6894089671122344,0.5651394821551431,0.5545416948473908,0.776093951425999,0.9914291186313722,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.40765743274288485,0.29099359773927336,False,True
2864601_0.371,2864601_0.296,2864601_0.371:u019,2864601_0.296:u018,0.9054227612781574,0.8894733187356528,0.8277238846356021,0.9611798400444568,0.9901381612894476,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.662703757125912,0.6165190288809564,True,True
2864601_0.371,2864601_0.270,2864601_0.371:u000,2864601_0.270:u003,0.757453456249905,0.6417825874970945,0.6230604783868126,0.9118509344372057,0.978151747986459,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.01819141308890911,0.20906569863290012,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u004,2864601_0.270:u011,0.9659492442403615,0.9589559396647902,0.9426962262106499,0.9824561282473786,0.994811844141269,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8733278211880137,0.8782242856217788,True,True
2864601_0.371,2864601_0.270,2864601_0.371:u009,2864601_0.270:u004,0.6555373972995555,0.4651311224212414,0.45921130278796113,0.9199435332807824,0.9712298154031914,0.5,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.07365904079803437,0.07185831616577296,False,False
2864601_0.371,2864601_0.270,2864601_0.371:u010,2864601_0.270:u007,0.8368414692412943,0.7828364209809223,0.7492189883183796,0.9115332584620763,0.9745909737954429,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.7646769201402804,0.4557934929964434,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u011,2864601_0.270:u026,0.7490835882569526,0.6401431174244697,0.583522991272427,0.9499739569902338,0.9599448212491838,0.69,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2679977071594639,0.2693622387729622,False,False
2864601_0.371,2864601_0.270,2864601_0.371:u013,2864601_0.270:u000,0.8000714920439737,0.6853965771039052,0.6633784841262873,0.9922942556965269,0.9849006126780528,0.91,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.0700521255798666,0.6556920481656344,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u014,2864601_0.270:u016,0.8364163110044465,0.8012218546055545,0.7342591138382202,0.9080586404985229,0.9708014618580472,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2484588976764415,0.2777271376400085,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u015,2864601_0.270:u002,0.8502347084335169,0.8098805181589037,0.7422012195309349,0.9285968492940498,0.9944540863387771,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6596165218474476,0.5078230762047982,True,True
2864601_0.371,2864601_0.270,2864601_0.371:u017,2864601_0.270:u012,0.9310814679730595,0.9088457031776844,0.8806365865702527,0.972657911124143,0.9985259941192485,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.36330606820108524,0.748705095462134,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u018,2864601_0.270:u019,0.7781583760857205,0.6666552790946801,0.6723178710340066,0.9322230334336751,0.950109121801897,0.74,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.41012004967763804,0.18891127896667256,False,True
2864601_0.371,2864601_0.270,2864601_0.371:u019,2864601_0.270:u008,0.90780770829043,0.8874477157058296,0.8338884351969835,0.9745249978599118,0.9825093172380183,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7129622239258083,0.6764425168248804,True,True
2864601_0.371,2864601_0.352,2864601_0.371:u000,2864601_0.352:u008,0.9285666959598148,0.8908559156876289,0.8902183694898356,0.9822307298678291,0.9889913221650483,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6723461627381443,0.6093664352314749,True,True
2864601_0.371,2864601_0.352,2864601_0.371:u002,2864601_0.352:u003,0.7063135867396793,0.5626813779156091,0.5487391763299176,0.8709119357585132,0.9935251665715926,0.94,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.31381681808975953,0.3756860898357574,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u003,2864601_0.352:u017,0.6685863852461013,0.5715280091997521,0.5246192683247699,0.7153036709658501,0.9834073389778729,0.88,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.1805198597635484,0.31336734579730235,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u004,2864601_0.352:u019,0.9779516084454004,0.9742220387696391,0.9640188666469579,0.9973384801812509,0.9850582039208563,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8297227282803628,0.8091141705522978,True,True
2864601_0.371,2864601_0.352,2864601_0.371:u005,2864601_0.352:u006,0.846080906760439,0.752543990171688,0.7505756379650977,0.982483649185778,0.9932414424112387,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.4187907325361705,0.49596141624607937,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u011,2864601_0.352:u009,0.7943127526794421,0.7064897601190429,0.6663809696742086,0.9294631705562002,0.9827944981511334,0.8,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.0824924095414404,0.39697242662457816,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u013,2864601_0.352:u005,0.880987015578004,0.8178310898062292,0.7960716073181509,0.9980022800943906,0.986078752109059,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.37227459727053647,0.6214060219640916,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u014,2864601_0.352:u012,0.6520988635501097,0.4898012675867104,0.40737798891989985,0.9782170634623265,0.9365083695283066,0.53,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.009622792912570035,-0.054404437537675474,False,False
2864601_0.371,2864601_0.352,2864601_0.371:u015,2864601_0.352:u018,0.6884318709758991,0.5718355381875245,0.6409670553076097,0.6400278351988948,0.9829276294378992,0.99,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20842646252440167,0.21543270748869892,False,True
2864601_0.371,2864601_0.352,2864601_0.371:u017,2864601_0.352:u007,0.9788501027274686,0.9763309720987559,0.9632110871720535,0.9860673664530838,0.998870058278045,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7430680953292569,0.9243120301365289,True,True
2864601_0.371,2864601_0.352,2864601_0.371:u018,2864601_0.352:u000,0.6568306541750898,0.44639347103819565,0.4296636602568612,0.9825769675920224,0.9874906063408413,0.52,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.1430290010355036,-0.18049499613703182,False,False
2864601_0.371,2864601_0.352,2864601_0.371:u019,2864601_0.352:u016,0.9345557021242471,0.9277123460541504,0.887842676981796,0.9608782354295953,0.9885677406377206,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6784119184790204,0.7510098052882964,True,True
2864601_0.409,2864601_0.386,2864601_0.409:u000,2864601_0.386:u029,0.6939200285084376,0.5403695673732278,0.5381493776218177,0.9032162397245789,0.9486054853250411,0.92,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.1397026752848066,0.0905151731221868,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u002,2864601_0.386:u008,0.7810933467933341,0.7169112293117124,0.6909893778860824,0.8020243224319906,0.991591500737988,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2695631652467203,0.6624020252021617,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u003,2864601_0.386:u021,0.8467657390060804,0.7889423416122302,0.7918210793328906,0.9327403752637878,0.9299431883489334,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.01995157458724663,0.45371384002262616,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u005,2864601_0.386:u006,0.9046718698878388,0.8799335415128238,0.8243779514640219,0.9768777967437658,0.9900143132301592,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3564028794580382,0.5138406085507302,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u007,2864601_0.386:u027,0.9413245129809699,0.9358382280020952,0.9030887242114086,0.9750446317233263,0.9731875048612674,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.16494107576053255,0.48142751089725255,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u008,2864601_0.386:u009,0.8355577270588587,0.7824590528355216,0.7392297547110058,0.9060193305546309,0.9892360934198714,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.05748994486854521,0.13320018702619663,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u010,2864601_0.386:u004,0.9157468924066333,0.8770910694426884,0.8602029223511983,0.9865845682784029,0.9862089060639333,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7345213329552351,0.7499772339890702,True,True
2864601_0.409,2864601_0.386,2864601_0.409:u012,2864601_0.386:u030,0.8672118068980224,0.7865442990092433,0.7752734844012313,0.9955596661852896,0.9977726931891099,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.09223190772603705,-0.11957438935371943,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u014,2864601_0.386:u024,0.9277891985954213,0.9140964188742461,0.8633985346830997,0.9805143335926725,0.9921892290484159,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.6590592874109178,0.7700610520975526,True,True
2864601_0.409,2864601_0.386,2864601_0.409:u015,2864601_0.386:u018,0.7813201399527574,0.6802372638957616,0.6469706881648151,0.9165696605017436,0.9992191111711786,0.52,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.11086101673511468,0.6580910128418147,False,False
2864601_0.409,2864601_0.386,2864601_0.409:u017,2864601_0.386:u005,0.9856700163068811,0.9809409936482948,0.9731124108995928,0.9992462385126578,0.9980237361999168,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8116635215322611,0.8519982247499485,True,True
2864601_0.409,2864601_0.386,2864601_0.409:u019,2864601_0.386:u007,0.8364830448467563,0.7364530446604787,0.736677961571666,0.9759986204817201,0.9967200944038446,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.15508373390744226,0.40593446654062565,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u021,2864601_0.386:u001,0.9524382433589264,0.9425023040331691,0.9198220822988261,0.9826675254911327,0.9860371118055061,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5358832240521424,0.7155225710848062,True,True
2864601_0.409,2864601_0.386,2864601_0.409:u022,2864601_0.386:u003,0.7105753236387348,0.5727698478473872,0.6105349878441574,0.7936105543056594,0.9843088103506973,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.014355672357341115,0.5521021156504332,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u027,2864601_0.386:u010,0.8564805439786222,0.8146350802703848,0.748041060647545,0.9483910480722458,0.9899974604439705,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.2089495527901244,0.6511218095664136,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u028,2864601_0.386:u002,0.7091229867609852,0.5866372412565888,0.5388989483411772,0.8582667918920601,0.9990438575162169,0.95,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.42014136434598826,0.29502161806715593,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u029,2864601_0.386:u019,0.7128875247398088,0.6473047318444288,0.613111886802051,0.6792752449775837,0.9945374507517407,0.96,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.15904741382716767,0.20935821106321245,False,True
2864601_0.409,2864601_0.386,2864601_0.409:u030,2864601_0.386:u028,0.721113266400111,0.5975644718612351,0.6119040282190304,0.7967231637431225,0.994640418137034,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.20065731937861683,0.2348608025374441,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u000,2864601_0.355:u012,0.7648729342024088,0.6595832056867171,0.6530521040381877,0.8594513710102079,0.9959603354144786,0.92,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.42610918127121533,-0.046451558312215875,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u002,2864601_0.355:u024,0.7678006359052156,0.69102659776949,0.6445361251970595,0.8386961814800232,0.9969629135962305,0.61,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.03871011282738453,0.3441822609801911,False,False
2864601_0.409,2864601_0.355,2864601_0.409:u003,2864601_0.355:u005,0.8788824005697939,0.8062280156568349,0.8058808638315386,0.9820644175774343,0.9941842660389755,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8753959648541465,0.7499414597002516,True,True
2864601_0.409,2864601_0.355,2864601_0.409:u004,2864601_0.355:u007,0.8401348372870486,0.8139004817970127,0.7334196478939358,0.8987196590726122,0.9809743328262085,0.64,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.15371839016244154,-0.28169365856565914,False,False
2864601_0.409,2864601_0.355,2864601_0.409:u005,2864601_0.355:u003,0.9210941920875073,0.8983060223503541,0.8524693467632446,0.9861115317470527,0.9931963750200863,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.5563454848677594,0.6401739615664402,True,True
2864601_0.409,2864601_0.355,2864601_0.409:u007,2864601_0.355:u000,0.9267782969274477,0.9098631275063007,0.8729467204628382,0.9844594732554439,0.975217239428086,0.98,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.4615628542404503,0.6559406988999917,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u008,2864601_0.355:u008,0.6694301115251773,0.556387988391165,0.4824110421106283,0.7915930864020639,0.9973589254711325,0.81,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.3149132013168173,0.13540338026813115,False,False
2864601_0.409,2864601_0.355,2864601_0.409:u009,2864601_0.355:u015,0.7316532361240135,0.6244257654968595,0.5600928057658403,0.8899654799228328,0.9915228438031846,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.21003092329825204,0.22553471344804404,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u010,2864601_0.355:u021,0.9746390511099445,0.9633871380345246,0.9570647737882471,0.9965006491348789,0.9960167386806867,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.9017269763959486,0.8899377553820734,True,True
2864601_0.409,2864601_0.355,2864601_0.409:u014,2864601_0.355:u010,0.8315718042661425,0.7724212105640551,0.6983223081552621,0.9684632996004479,0.9832804436512893,0.64,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.37318144771310685,0.504136671526252,False,False
2864601_0.409,2864601_0.355,2864601_0.409:u015,2864601_0.355:u023,0.898785020312892,0.8388589607315184,0.8245441995194238,0.9991799000755611,0.9996404611124852,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.43508985590463567,0.8263439684631116,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u017,2864601_0.355:u030,0.9834619517406774,0.9788999088156123,0.9708903355628489,0.9961968865759158,0.9964275055597792,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.8474160970517645,0.8676591998485836,True,True
2864601_0.409,2864601_0.355,2864601_0.409:u018,2864601_0.355:u019,0.7092693248081412,0.6199408263514055,0.6104706182810676,0.716752131987213,0.9839773251047834,0.76,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.6964592966749936,0.25696021221115206,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u019,2864601_0.355:u004,0.7300354360350001,0.6027542181206644,0.5839406622444833,0.8815164864125948,0.9886183732146839,0.96,equilibrium_files,deliberately_off_manifold_diagnostic,False,-0.3337146164489029,-0.0384461778264261,False,True
2864601_0.409,2864601_0.355,2864601_0.409:u021,2864601_0.355:u027,0.9762195710308371,0.9742648293728614,0.9597909239777244,0.982876196504487,0.99713802862382,1.0,equilibrium_files,deliberately_off_manifold_diagnostic,True,0.7261166399551391,0.8569982700758041,True,True
2864601_0.409,2864601_0.355,2864601_0.409:u022,2864601_0.355:u020,0.739215464177281,0.6111713978517214,0.6088784227323393,0.933079281748578,0.9329233082617359,0.71,equilibrium_files,deliberately_off_manifold_diagnostic,False,0.24950843659387198,0.21008309960183272,False,True
