perturbation,validity,outcome,member_id,regime,sample_count,signed_mean_change_native,rms_change_native,estimand
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.208,stable_or_near_floor,240,1.6887982567936888e-08,2.940730894351873e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.230,stable_or_near_floor,240,-2.4835269396561444e-09,2.4174809709620604e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.452,stable_or_near_floor,240,1.9619863067532606e-08,2.197100315015632e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.498,stable_or_near_floor,240,1.235554591971777e-08,3.552880230017763e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.271,stable_or_near_floor,240,7.947286384535346e-09,2.5780875034797646e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.450,stable_or_near_floor,240,-4.71870098550653e-09,3.1268777433979267e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.46,stable_or_near_floor,240,-5.314747397733299e-08,3.637836982761655e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.308,stable_or_near_floor,240,1.1610487682389703e-08,2.170771580267683e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.163,stable_or_near_floor,240,-4.371007378267677e-08,2.9667907597286103e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.246,stable_or_near_floor,240,-9.18904952129651e-09,1.0943310968514197e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.438,stable_or_near_floor,240,7.947286384535346e-09,1.804620239909127e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.362,stable_or_near_floor,240,3.47693762670076e-09,2.6213623982584977e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.136,stable_or_near_floor,240,2.359350492753265e-09,2.3836425100398628e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.250,stable_or_near_floor,240,-5.091230192988405e-08,2.5326130526082125e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.247,stable_or_near_floor,240,-2.2103389341054935e-08,2.4122707031892787e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.382,stable_or_near_floor,240,6.457169909879212e-09,1.783165402002851e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.307,stable_or_near_floor,240,-1.2541810257005181e-08,2.849786255865183e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.339,stable_or_near_floor,240,7.450580707946131e-10,2.111903398827053e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.426,stable_or_near_floor,240,3.8743017682918435e-08,3.504360961414932e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.379,stable_or_near_floor,240,-3.079573218656151e-08,2.4863066983016324e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,ensemble_spread,all_members_population_std,stable_or_near_floor,240,1.3422500699380885e-09,2.3788541747105597e-08,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.437,unstable,760,3.5292224698224572e-09,1.8960534475809254e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.371,unstable,760,1.0117104487505912e-08,1.6548800374494022e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.409,unstable,760,8.372099458142657e-09,2.0217181884163438e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.386,unstable,760,-4.833073941057364e-09,1.745611797332458e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.355,unstable,760,1.9998926958919583e-09,1.5765830596592423e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.449,unstable,760,-8.82305606353384e-09,1.6320181828177738e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.340,unstable,760,-9.019123781150995e-10,1.6747459596899716e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.296,unstable,760,2.293994549873446e-09,1.9816523888493975e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.270,unstable,760,-1.6567738292394552e-09,1.788574337524551e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.352,unstable,760,4.41152803176692e-09,1.8715410021741263e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.487,unstable,760,-5.641854095017607e-09,1.91329348808722e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.272,unstable,760,3.5488292304819424e-09,1.4847046259092167e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.404,unstable,760,3.156693351158424e-09,1.737263062295824e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.274,unstable,760,-1.1666040578006687e-08,2.1583717568773864e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.240,unstable,760,-2.9214117791553917e-09,2.008087989224805e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.417,unstable,760,3.5488292304819424e-09,1.7669445639967307e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.494,unstable,760,2.6665236685374794e-09,1.820604325075692e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.260,unstable,760,-1.1803288124667688e-08,2.212920833244425e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.434,unstable,760,2.9018050184959066e-09,2.0421573765361245e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.460,unstable,760,6.666309171343698e-10,2.3431734064160992e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.402,unstable,760,8.7250215941026e-09,1.972993857179972e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.279,unstable,760,-6.54866827431988e-09,1.978487489395775e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.353,unstable,760,-5.293833704733686e-10,1.89703172281952e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.175,unstable,760,1.431295748588468e-09,1.8434333526329283e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.277,unstable,760,3.803717341099855e-09,2.449724547659571e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.463,unstable,760,-4.450741553085891e-09,1.403640794706007e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.229,unstable,760,-3.862537845122915e-09,2.2095449025982816e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.224,unstable,760,-7.470187135538708e-09,2.0897935826269531e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.373,unstable,760,-1.2215030764650692e-08,2.2727581949766318e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.481,unstable,760,-2.4704556178534176e-09,1.774596114501037e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.289,unstable,760,2.627309925173904e-09,2.866264878775837e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.393,unstable,760,8.626988012849779e-09,2.3709635854629596e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.406,unstable,760,-6.2839764503053175e-09,1.976346908350024e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.206,unstable,760,-2.2743877892139608e-08,2.3351047673259018e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.284,unstable,760,1.319537012989258e-08,1.9142795792959078e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.235,unstable,760,-6.450634248977849e-09,2.2357558293606417e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.405,unstable,760,-2.2547810285544756e-09,2.0676571921285358e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.398,unstable,760,-3.823324323803945e-09,2.289357610152365e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.358,unstable,760,1.5293296629081965e-09,2.11252128679007e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.242,unstable,760,-6.274173180997877e-09,1.9715346866178152e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.490,unstable,760,-1.1371938946069804e-09,1.7661589879480744e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.263,unstable,760,7.234906007624886e-09,2.060934320979868e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.211,unstable,760,4.3331009891289796e-09,1.6194113072742766e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.292,unstable,760,6.901590410279823e-09,1.6249495615738851e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.276,unstable,760,8.528954209552353e-10,2.3684376060373324e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.427,unstable,760,2.0489097085629737e-09,1.7512638805783354e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.461,unstable,760,6.470241009637334e-10,2.179429685611467e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.471,unstable,760,-3.5292224698224572e-09,1.7235785776392731e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.440,unstable,760,-8.68580851687284e-09,2.2506037566927262e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.457,unstable,760,-7.940750279544773e-09,1.6441332206795778e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.400,unstable,760,6.367305349641583e-09,1.7791408879475057e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.385,unstable,760,-1.2195424226035811e-08,1.9517108285072027e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.350,unstable,760,4.793860419738394e-09,1.8978651894485665e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.416,unstable,760,3.607649512460398e-09,2.711416584588733e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.342,unstable,760,3.2253171244889245e-09,1.97125501699702e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.359,unstable,760,-4.235066963786949e-09,2.2012551426087157e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.475,unstable,760,-5.612443843006076e-10,1.629869217367741e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.462,unstable,760,-1.4744307108571775e-08,2.1232538927051792e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.268,unstable,760,-1.2548346806084965e-09,1.788319110573866e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.262,unstable,760,2.392028575215477e-09,2.2051969494896184e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.485,unstable,760,7.430973614219738e-09,2.2581852476832864e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.473,unstable,760,-2.627309925173904e-09,2.026834664548005e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.189,unstable,760,1.9606791190618367e-10,1.9530426698111114e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.395,unstable,760,-1.1764074159259508e-09,2.2166408086832234e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.237,unstable,760,-9.117157584448421e-10,1.7776085314835655e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.372,unstable,760,5.47029488373596e-09,2.203586717541839e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.472,unstable,760,6.274173180997877e-09,2.38501883131903e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.436,unstable,760,5.156585825005777e-09,2.0820340296268114e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.454,unstable,760,9.136764234085604e-09,2.1684969908619678e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.377,unstable,760,1.7136335017653437e-08,2.0639305375880213e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.212,unstable,760,-6.627095316957821e-09,1.6793973145468044e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.123,unstable,760,-7.489794562332008e-09,2.45520737962579e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.288,unstable,760,-1.2665987370041876e-08,2.4200659254347556e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.349,unstable,760,-1.309733654863976e-08,1.8401259183065122e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.510,unstable,760,1.0273958572781794e-08,3.400944024178898e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.376,unstable,760,-2.607703164514419e-09,2.0304712222696253e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.305,unstable,760,-4.7644501677268636e-09,1.8378143806785374e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.496,unstable,760,4.470348535789981e-09,2.1010109207963978e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.261,unstable,760,-4.803663689045834e-09,2.1988084597523994e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.252,unstable,760,-1.9351903191022757e-08,2.2460686466274637e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.208,unstable,760,-1.470509380929741e-09,2.3320656339365087e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.230,unstable,760,-9.607327156047063e-10,1.9762046576943249e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.452,unstable,760,1.3273797172530521e-08,1.8966929360431095e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.498,unstable,760,7.450580707946131e-10,2.3750142474909808e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.271,unstable,760,8.78384209812566e-09,2.432036296795559e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.450,unstable,760,-3.372368162501971e-09,1.912195131126282e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.46,unstable,760,3.058659325816393e-09,2.171687611962625e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.308,unstable,760,-7.0584449396449145e-09,1.8409990332202142e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.163,unstable,760,1.6763806343078613e-08,1.8740838925168646e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.246,unstable,760,9.019124114217902e-09,1.5721849422334344e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.438,unstable,760,-6.744736325003942e-09,2.1404122207968612e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.362,unstable,760,1.6175603079204848e-09,1.9657412053675216e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.136,unstable,760,-4.41152803176692e-09,1.7144601827112638e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.250,unstable,760,2.0194994565514435e-09,1.8806822765782272e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.247,unstable,760,-3.2253171244889245e-09,1.983871982247365e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.382,unstable,760,-4.3134940064248894e-10,1.4328011843645072e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.307,unstable,760,9.89162618481032e-09,2.0651775400892802e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.339,unstable,760,1.1568006552664656e-09,1.7052502698788885e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.426,unstable,760,-7.450580596923828e-09,1.9021457831058797e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,member_native_prediction,2864601_0.379,unstable,760,-1.0577863918115327e-08,3.040390197384113e-07,"native max(log Q, -2)"
random_joint_shift,exact_symmetry,ensemble_spread,all_members_population_std,unstable,760,-3.5071501744877926e-10,2.051282660792905e-08,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.437,all,1000,-0.24515143036842346,0.8304524421691895,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.371,all,1000,-0.23602589964866638,0.8733610510826111,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.409,all,1000,-0.19806335866451263,0.8355618715286255,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.386,all,1000,-0.15559197962284088,0.8393635153770447,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.355,all,1000,-0.2587929964065552,0.870581865310669,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.449,all,1000,-0.19576311111450195,0.8327534794807434,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.340,all,1000,-0.16038678586483002,0.9037018418312073,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.296,all,1000,-0.13396863639354706,0.7896274924278259,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.270,all,1000,-0.24347448348999023,0.8096256852149963,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.352,all,1000,-0.17575353384017944,0.8927620649337769,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.487,all,1000,-0.21058736741542816,0.8132387399673462,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.272,all,1000,-0.15679265558719635,0.8007065057754517,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.404,all,1000,-0.16538450121879578,0.8602462410926819,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.274,all,1000,-0.22589248418807983,0.8450028300285339,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.240,all,1000,-0.16214483976364136,0.8079640865325928,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.417,all,1000,-0.1362280249595642,0.8922463655471802,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.494,all,1000,-0.1908927708864212,0.9215043187141418,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.260,all,1000,-0.15943460166454315,0.7794447541236877,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.434,all,1000,-0.184749037027359,0.8673738837242126,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.460,all,1000,-0.20457994937896729,0.8088098168373108,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.402,all,1000,-0.19768531620502472,0.7887817025184631,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.279,all,1000,-0.22845564782619476,0.8444027900695801,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.353,all,1000,-0.1290232390165329,0.8031134605407715,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.175,all,1000,-0.1406203955411911,0.8957968950271606,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.277,all,1000,-0.1524350941181183,0.7939693927764893,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.463,all,1000,-0.23603248596191406,0.8977729678153992,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.229,all,1000,-0.1419042944908142,0.7757006883621216,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.224,all,1000,-0.20308704674243927,0.8069471716880798,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.373,all,1000,-0.2031581997871399,0.7830513119697571,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.481,all,1000,-0.15491756796836853,0.8110038042068481,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.289,all,1000,-0.20253229141235352,0.8453864455223083,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.393,all,1000,-0.1300177127122879,0.7359470129013062,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.406,all,1000,-0.21861258149147034,0.8686599731445312,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.206,all,1000,-0.10173343867063522,0.7527536749839783,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.284,all,1000,-0.23231689631938934,0.7750639319419861,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.235,all,1000,-0.16294579207897186,0.7692227959632874,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.405,all,1000,-0.19098778069019318,0.8520899415016174,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.398,all,1000,-0.2315898984670639,0.8559911251068115,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.358,all,1000,-0.1283055990934372,0.770390510559082,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.242,all,1000,-0.13498598337173462,0.8229312896728516,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.490,all,1000,-0.1862802803516388,0.8736029267311096,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.263,all,1000,-0.16159385442733765,0.795028805732727,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.211,all,1000,-0.28889623284339905,0.8660276532173157,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.292,all,1000,-0.2718603014945984,0.8790425062179565,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.276,all,1000,-0.09579678624868393,0.8858897686004639,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.427,all,1000,-0.19774454832077026,0.7828466296195984,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.461,all,1000,-0.16552044451236725,0.8227967023849487,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.471,all,1000,-0.1842564195394516,0.8491346836090088,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.440,all,1000,-0.18431107699871063,0.7639413475990295,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.457,all,1000,-0.18121455609798431,0.9432015419006348,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.400,all,1000,-0.2019500434398651,0.7836849689483643,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.385,all,1000,-0.18405026197433472,0.8701720833778381,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.350,all,1000,-0.20816375315189362,0.854775607585907,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.416,all,1000,-0.19035124778747559,0.8068508505821228,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.342,all,1000,-0.12244768440723419,0.7672112584114075,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.359,all,1000,-0.16074392199516296,0.8448650240898132,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.475,all,1000,-0.23382030427455902,0.860322892665863,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.462,all,1000,-0.18879766762256622,0.7735608816146851,"native max(log Q, -2)"
independent_channel_shifts,deliberately_off_manifold_diagnostic,member_native_prediction,2864601_0.268,all,1000,-0.2452671080827713,0.8718264102935791,"native max(log Q, -2)"
