feature,outcome,regime,sample_count,spearman,interval_lower,interval_upper,finite_resamples,resampling_unit,interval_kind,feature_selection
member_mean_absolute_shift_error_top10,ensemble_spread,all,1000,0.800933105443975,0.7611032189432159,0.8344712121823077,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
member_mean_absolute_shift_error_top10,ensemble_absolute_error,all,1000,0.6217426124003035,0.5715807470249068,0.6691044499702695,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
member_mean_absolute_shift_error_top10,ensemble_spread,stable_or_near_floor,240,0.8262376139858554,0.7604607892831965,0.8747739496219666,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
member_mean_absolute_shift_error_top10,ensemble_absolute_error,stable_or_near_floor,240,0.7270578007373132,0.643303164243421,0.8033867001856483,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
member_mean_absolute_shift_error_top10,ensemble_spread,unstable,760,0.7036211855963557,0.6552140152543272,0.7449333306585005,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
member_mean_absolute_shift_error_top10,ensemble_absolute_error,unstable,760,0.3997440105574984,0.34121412510246907,0.46248534823402737,500,equilibrium_files,grouped_resample_sensitivity_interval,none_frozen_before_residual_analysis
