stable_id,gradient_set,split,row_id,equilibrium_file,tube_file,equilibrium_class,actual_log_Q,a_over_LT_model,a_over_Ln_model,FSA_grad_x,nfp,iota,shat,d_pressure_d_s,aspect,rho,aspect/rho
fixed:88745,fixed,train,88745,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000970.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000970_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,0.5894038081169128,-3.0,0.8999999761581421,1.1308348178863525,3.0,0.6745626330375671,-0.06329256296157837,-87738.7578125,10.0,0.33811551332473755,29.57569122314453
fixed:88775,fixed,train,88775,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000977.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000977_theta0_3.14_zeta0_0.00_js_00_len75.40_nz97.pkl,4,2.375560998916626,-3.0,0.8999999761581421,1.2678941488265991,3.0,0.7535589933395386,-0.029828697443008423,-61246.87890625,10.0,0.34223347902297974,29.219818115234375
fixed:88820,fixed,train,88820,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000988.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000988_theta0_3.14_zeta0_1.05_js_00_len75.40_nz97.pkl,4,2.895941972732544,-3.0,0.8999999761581421,2.068429708480835,3.0,0.9298328757286072,-0.09647557884454727,-32342.2421875,9.999998092651367,0.8119760751724243,12.315631866455078
fixed:88866,fixed,train,88866,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001000.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001000_theta0_0.00_zeta0_1.05_js_00_len75.40_nz97.pkl,4,1.0761237144470215,-3.0,0.8999999761581421,1.4410125017166138,3.0,0.9206644296646118,-0.19624187052249908,-47393.984375,10.0,0.7609602212905884,13.141291618347168
fixed:88896,fixed,test,88896,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001007.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001007_theta0_3.14_zeta0_0.79_js_00_len75.40_nz97.pkl,4,0.4139626920223236,-3.0,0.8999999761581421,1.14022696018219,4.0,0.3037041425704956,-0.2881200909614563,-41946.51171875,9.99973201751709,0.39827340841293335,25.10770606994629
fixed:88927,fixed,train,88927,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001015.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001015_theta0_3.14_zeta0_0.00_js_00_len75.40_nz97.pkl,4,1.867116928100586,-3.0,0.8999999761581421,1.0929667949676514,4.0,0.4129188656806946,-0.468293160200119,-14046.7998046875,9.999581336975098,0.7652722597122192,13.06669807434082
fixed:88956,fixed,validation,88956,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001022.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001022_theta0_3.14_zeta0_0.79_js_00_len75.40_nz97.pkl,4,1.2569735050201416,-3.0,0.8999999761581421,1.0979622602462769,4.0,0.3628747761249542,-0.41155028343200684,-66139.4296875,9.999581336975098,0.6026014089584351,16.594022750854492
fixed:88960,fixed,train,88960,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001023.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001023_theta0_3.14_zeta0_1.57_js_00_len75.40_nz97.pkl,4,1.2281652688980103,-3.0,0.8999999761581421,1.1118966341018677,2.0,0.8016678690910339,0.01197659969329834,-4028.33642578125,7.999914646148682,0.812999963760376,9.839993476867676
fixed:88973,fixed,validation,88973,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001027.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001027_theta0_0.00_zeta0_0.00_js_00_len75.40_nz97.pkl,4,3.533453941345215,-3.0,0.8999999761581421,2.911405086517334,2.0,0.8008908033370972,0.0007375574205070734,-22935.5703125,7.999914646148682,0.7724003791809082,10.35721206665039
fixed:89019,fixed,train,89019,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001038.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001038_theta0_3.14_zeta0_0.00_js_00_len75.40_nz97.pkl,4,-0.5103397369384766,-3.0,0.8999999761581421,0.7322930097579956,2.0,0.9288958311080933,0.035523921251297,-54002.73046875,8.000354766845703,0.29702192544937134,26.935232162475586
