member_id,target,decoder,label_permuted,stratum,r2,fold_group,folds
2864601_0.371,aspect,nonlinear,True,stable_or_near_floor,-0.13653870511859645,equilibrium_files,5
2864601_0.371,aspect,nonlinear,True,unstable,-0.08812137001048104,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,False,overall,0.9037876434549456,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,False,stable_or_near_floor,0.9181623646603696,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,False,unstable,0.8978142799339437,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,True,overall,0.027609842051250166,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,True,stable_or_near_floor,0.003656259851820831,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,linear,True,unstable,0.01954833075975493,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,False,overall,0.911469706953683,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,False,stable_or_near_floor,0.9229935172341803,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,False,unstable,0.9064997244102793,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,True,overall,-0.016382593558560865,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,True,stable_or_near_floor,-0.062282937120155646,equilibrium_files,5
2864601_0.409,log_FSA_grad_x,nonlinear,True,unstable,-0.018360159652842878,equilibrium_files,5
2864601_0.409,log_f_Q,linear,False,overall,0.9113768700148166,equilibrium_files,5
2864601_0.409,log_f_Q,linear,False,stable_or_near_floor,0.9203711899777133,equilibrium_files,5
2864601_0.409,log_f_Q,linear,False,unstable,0.9039703562331249,equilibrium_files,5
2864601_0.409,log_f_Q,linear,True,overall,0.012898597402327905,equilibrium_files,5
2864601_0.409,log_f_Q,linear,True,stable_or_near_floor,-0.11032170865162261,equilibrium_files,5
2864601_0.409,log_f_Q,linear,True,unstable,0.019256175291303745,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,False,overall,0.9175834540428063,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,False,stable_or_near_floor,0.9294798312818855,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,False,unstable,0.9092908842691357,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,True,overall,-0.05505777920713517,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,True,stable_or_near_floor,-0.14151437337079287,equilibrium_files,5
2864601_0.409,log_f_Q,nonlinear,True,unstable,-0.06625841350620276,equilibrium_files,5
2864601_0.409,f_stab,linear,False,overall,0.866982730608622,equilibrium_files,5
2864601_0.409,f_stab,linear,False,stable_or_near_floor,0.9087470182159485,equilibrium_files,5
2864601_0.409,f_stab,linear,False,unstable,0.8500483453410421,equilibrium_files,5
2864601_0.409,f_stab,linear,True,overall,-0.10136987176406431,equilibrium_files,5
2864601_0.409,f_stab,linear,True,stable_or_near_floor,-0.24208719187670646,equilibrium_files,5
2864601_0.409,f_stab,linear,True,unstable,-0.0916035652945093,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,False,overall,0.8770304745491333,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,False,stable_or_near_floor,0.9145006140294962,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,False,unstable,0.8617265082674828,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,True,overall,-0.12520794506822952,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,True,stable_or_near_floor,-0.21527428742389376,equilibrium_files,5
2864601_0.409,f_stab,nonlinear,True,unstable,-0.13178347822994452,equilibrium_files,5
2864601_0.409,shat,linear,False,overall,0.4509444330376725,equilibrium_files,5
2864601_0.409,shat,linear,False,stable_or_near_floor,0.3511894168385298,equilibrium_files,5
2864601_0.409,shat,linear,False,unstable,0.47622493917394915,equilibrium_files,5
2864601_0.409,shat,linear,True,overall,-0.08094654494454745,equilibrium_files,5
2864601_0.409,shat,linear,True,stable_or_near_floor,-0.060314974509123154,equilibrium_files,5
2864601_0.409,shat,linear,True,unstable,-0.08967845169282662,equilibrium_files,5
2864601_0.409,shat,nonlinear,False,overall,0.4559587082065142,equilibrium_files,5
2864601_0.409,shat,nonlinear,False,stable_or_near_floor,0.3890584452631425,equilibrium_files,5
2864601_0.409,shat,nonlinear,False,unstable,0.4723973112090821,equilibrium_files,5
2864601_0.409,shat,nonlinear,True,overall,-0.11250731158530747,equilibrium_files,5
2864601_0.409,shat,nonlinear,True,stable_or_near_floor,-0.1211315687578236,equilibrium_files,5
2864601_0.409,shat,nonlinear,True,unstable,-0.11344533009833158,equilibrium_files,5
2864601_0.409,nfp,linear,False,overall,0.564981716678196,equilibrium_files,5
2864601_0.409,nfp,linear,False,stable_or_near_floor,0.5015384732428791,equilibrium_files,5
2864601_0.409,nfp,linear,False,unstable,0.5840025460468425,equilibrium_files,5
2864601_0.409,nfp,linear,True,overall,-0.026171301078709908,equilibrium_files,5
2864601_0.409,nfp,linear,True,stable_or_near_floor,0.006435995639809233,equilibrium_files,5
2864601_0.409,nfp,linear,True,unstable,-0.03602480486348969,equilibrium_files,5
2864601_0.409,nfp,nonlinear,False,overall,0.6020211674322686,equilibrium_files,5
2864601_0.409,nfp,nonlinear,False,stable_or_near_floor,0.5495415185380339,equilibrium_files,5
2864601_0.409,nfp,nonlinear,False,unstable,0.6177526503773844,equilibrium_files,5
2864601_0.409,nfp,nonlinear,True,overall,-0.04802901228647216,equilibrium_files,5
2864601_0.409,nfp,nonlinear,True,stable_or_near_floor,-0.04112330242595896,equilibrium_files,5
2864601_0.409,nfp,nonlinear,True,unstable,-0.05016737959087969,equilibrium_files,5
2864601_0.409,aspect,linear,False,overall,0.30871182538375497,equilibrium_files,5
2864601_0.409,aspect,linear,False,stable_or_near_floor,0.2741994261983379,equilibrium_files,5
2864601_0.409,aspect,linear,False,unstable,0.3156749321964689,equilibrium_files,5
2864601_0.409,aspect,linear,True,overall,-0.15381547379941862,equilibrium_files,5
2864601_0.409,aspect,linear,True,stable_or_near_floor,-0.1758910188703986,equilibrium_files,5
2864601_0.409,aspect,linear,True,unstable,-0.15274789885561213,equilibrium_files,5
2864601_0.409,aspect,nonlinear,False,overall,0.34285026591663825,equilibrium_files,5
2864601_0.409,aspect,nonlinear,False,stable_or_near_floor,0.3183351278447314,equilibrium_files,5
2864601_0.409,aspect,nonlinear,False,unstable,0.3470059382823619,equilibrium_files,5
2864601_0.409,aspect,nonlinear,True,overall,-0.21306976085042573,equilibrium_files,5
2864601_0.409,aspect,nonlinear,True,stable_or_near_floor,-0.18741250327239323,equilibrium_files,5
2864601_0.409,aspect,nonlinear,True,unstable,-0.226464104564835,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,False,overall,0.8535883449802519,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,False,stable_or_near_floor,0.8785880103872247,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,False,unstable,0.8435324710311468,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,True,overall,-0.052973335539122424,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,True,stable_or_near_floor,0.00962647177901943,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,linear,True,unstable,-0.08906967163070889,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,False,overall,0.8499074638903457,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,False,stable_or_near_floor,0.8814945765459661,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,False,unstable,0.8377569028036389,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,True,overall,-0.12135874140962355,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,True,stable_or_near_floor,-0.04368654760771551,equilibrium_files,5
2864601_0.386,log_FSA_grad_x,nonlinear,True,unstable,-0.16320151028330399,equilibrium_files,5
2864601_0.386,log_f_Q,linear,False,overall,0.8962452122983333,equilibrium_files,5
2864601_0.386,log_f_Q,linear,False,stable_or_near_floor,0.9013675785120958,equilibrium_files,5
2864601_0.386,log_f_Q,linear,False,unstable,0.8897248757123024,equilibrium_files,5
2864601_0.386,log_f_Q,linear,True,overall,-0.008845459012220447,equilibrium_files,5
2864601_0.386,log_f_Q,linear,True,stable_or_near_floor,-0.12535158151121584,equilibrium_files,5
2864601_0.386,log_f_Q,linear,True,unstable,-0.006097815477850155,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,False,overall,0.8959649988447614,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,False,stable_or_near_floor,0.899675744019837,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,False,unstable,0.8899939960829699,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,True,overall,-0.042016931519506695,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,True,stable_or_near_floor,-0.12361214322220149,equilibrium_files,5
2864601_0.386,log_f_Q,nonlinear,True,unstable,-0.05458760609205382,equilibrium_files,5
2864601_0.386,f_stab,linear,False,overall,0.7571670840652193,equilibrium_files,5
2864601_0.386,f_stab,linear,False,stable_or_near_floor,0.800701611707783,equilibrium_files,5
