member_id,unit_id,stratum,shapley_mean_absolute,shapley_rank,mean_ablation_rms,ablation_rank,member_spearman,encoded_column,used_column
2864601_0.449,2864601_0.449:u011,overall,0.06307260585366749,6.0,0.19734504511224493,6.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u012,overall,0.19341467464494053,2.0,0.3219208104083955,2.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u013,overall,0.2423996072523296,1.0,0.36860261302109304,1.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u014,overall,4.21423465013504e-11,21.0,0.0,21.5,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u015,overall,0.014511577008728637,19.0,0.06517465321964303,17.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u016,overall,0.055949280495173295,7.0,0.10640191709892703,11.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u017,overall,0.03226633562083589,11.0,0.09773285071207584,13.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u018,overall,0.006626947250944795,20.0,0.038086695434174866,20.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u019,overall,0.023669710781105094,14.0,0.06635313298292186,16.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u020,overall,0.043184529769961955,10.0,0.200558364308085,5.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.449,2864601_0.449:u021,overall,0.022490956273628397,15.0,0.038491255430086024,19.0,0.8980514337214358,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u000,overall,0.034783111012045995,5.0,0.10342707569830069,8.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u001,overall,0.0673333899967256,4.0,0.19739103215304465,4.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u002,overall,0.030998988966777687,7.0,0.12984401685911268,6.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u003,overall,0.16287284479057415,3.0,0.31628494521350103,3.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u004,overall,0.010064612291695084,22.0,0.10043111217608594,9.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u005,overall,0.013553389982233056,15.0,0.0780794746137406,13.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u006,overall,0.011604241963999812,21.0,0.06936314970038414,14.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u007,overall,0.019984946506185226,12.0,0.09571863299806932,11.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u008,overall,0.011741204468649812,20.0,0.0674379832644698,15.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u009,overall,0.014947178756265202,13.0,0.096726780371123,10.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u010,overall,2.5494955480098724e-11,26.0,0.0,25.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u011,overall,0.01190393690619385,18.0,0.017959276077016757,22.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u012,overall,0.24780483588878996,2.0,0.4635869694924348,2.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u013,overall,0.012041198232502211,17.0,0.0453106170701687,21.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u014,overall,0.01466514773646486,14.0,0.08571450574455686,12.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u015,overall,0.025534269183612197,11.0,0.0646888057649461,18.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u016,overall,0.029126500851940365,8.0,0.061965996430914015,19.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u017,overall,0.012708997113950318,16.0,0.0658659742367745,16.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u018,overall,2.898741513490677e-11,24.0,0.0,25.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u019,overall,1.979060471057892e-11,27.0,0.0,25.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u020,overall,0.027260684848879464,10.0,0.06511174169123159,17.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u021,overall,0.011873537184932502,19.0,0.047912930635390705,20.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u022,overall,0.41638243398326447,1.0,0.5505648292853659,1.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u023,overall,0.028586692178010707,9.0,0.17714181490058983,5.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u024,overall,0.03184308803456952,6.0,0.10548469673301084,7.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u025,overall,2.89292074739933e-11,25.0,0.0,25.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.340,2864601_0.340:u026,overall,3.064633347094059e-11,23.0,0.0,25.0,0.8316021834760846,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u000,overall,0.06856091655266937,9.0,0.11253777189911683,13.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u001,overall,0.02586810837360099,17.0,0.1000378633142605,15.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u002,overall,0.0324728518773336,14.0,0.0777707817767971,18.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u003,overall,0.08264857025281526,6.0,0.13601780355113757,10.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u004,overall,0.03220159423875157,15.0,0.14773934813608167,8.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u005,overall,0.041658278177725154,12.0,0.15871406695142795,6.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u006,overall,0.015522852683672681,19.0,0.0524247043939613,21.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u007,overall,0.05746865539072314,10.0,0.18890029596781124,4.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u008,overall,0.01234533366013784,22.0,0.0398416938587049,22.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u009,overall,0.012657199086504988,21.0,0.05415370700620148,20.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u010,overall,0.005979548069532029,24.0,0.01752694551817042,24.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u011,overall,0.0273942366396077,16.0,0.09941670920506018,16.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u012,overall,0.036776637808885425,13.0,0.1522836367241228,7.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u013,overall,0.13220407715765758,1.0,0.2620395414800138,2.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u014,overall,0.09270392580528278,5.0,0.10358422609279037,14.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u015,overall,0.07267226313904393,8.0,0.135540712297882,11.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u016,overall,0.02297389645676594,18.0,0.08122146988822262,17.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u017,overall,0.04771734509267844,11.0,0.28712426209368186,1.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u018,overall,0.11373959731822833,2.0,0.24880532051712537,3.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u019,overall,0.0005797444879426621,25.0,0.007222990367001148,25.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u020,overall,0.014212579476647079,20.0,0.06064936079434384,19.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u021,overall,0.10206860185076948,3.0,0.16915075979364505,5.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u022,overall,0.010042325928749051,23.0,0.037687658655441804,23.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u023,overall,0.07752755545999389,7.0,0.1206576874589251,12.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.296,2864601_0.296:u024,overall,0.0965685910405591,4.0,0.13984458125151014,9.0,0.8223076923076923,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u000,overall,0.02774303619193961,17.0,0.07677311698904267,19.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u001,overall,0.07394168313260889,6.0,0.10849114430667639,10.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u002,overall,0.11587191115040332,4.0,0.19690037079641023,3.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u003,overall,0.02752028421277646,18.0,0.043546891348869875,25.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u004,overall,0.020221477446291828,19.0,0.06768220752979597,22.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u005,overall,0.018014080415305216,23.0,0.06859184545470687,21.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u006,overall,0.00824029234550835,26.0,0.04952703639000429,24.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u007,overall,0.12564320880686863,2.0,0.20529612615457443,2.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u008,overall,0.07195135941851186,8.0,0.08799556684899054,16.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u009,overall,0.05723408101260429,9.0,0.09428626847415383,14.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u010,overall,0.031892556701233844,14.0,0.08503643397973797,17.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u011,overall,0.15278731007967145,1.0,0.25607726899402966,1.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u012,overall,0.07315409727330552,7.0,0.09662476526647917,13.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u013,overall,0.01958507561015722,22.0,0.06873843592763224,20.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u014,overall,0.03039593220614188,15.0,0.14458010298536586,7.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u015,overall,0.04970559774409048,10.0,0.10757820256612309,12.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u016,overall,0.019630581798177445,21.0,0.056388183182865606,23.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u017,overall,0.03227703888021642,13.0,0.1455287492467067,6.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u018,overall,0.11984276086423779,3.0,0.16333128712816458,5.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u019,overall,0.015515214409620967,24.0,0.08129982321193557,18.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u020,overall,0.035679160872765354,11.0,0.0938056352669729,15.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u021,overall,0.09416020883861347,5.0,0.1848535842468688,4.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u022,overall,0.03230694916791981,12.0,0.12772667671688712,8.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u023,overall,3.3760443329811094e-11,27.0,0.0,27.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u024,overall,0.013935288393578958,25.0,0.041019723250349166,26.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u025,overall,0.029088173003779957,16.0,0.11613720746435949,9.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.270,2864601_0.270:u026,overall,0.019917403835686857,20.0,0.10804898845054085,11.0,0.832112332112332,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u000,overall,0.025311762121273205,9.0,0.11348189230799857,9.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u001,overall,4.033790901303291e-11,19.0,0.0,19.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u002,overall,3.655441105365753e-11,21.0,0.0,19.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u003,overall,0.024489380520535634,11.0,0.09340823182132191,11.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u004,overall,4.563480615615845e-11,17.0,0.0,19.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u005,overall,0.03856833471043501,8.0,0.1191699794989491,8.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u006,overall,0.012159576856414788,13.0,0.05739763132707105,13.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u007,overall,0.3321641071012709,2.0,0.488821342364554,2.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u008,overall,0.044807895973674024,6.0,0.18298510761472842,4.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u009,overall,0.019208154647552874,12.0,0.08729914747759596,12.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u010,overall,0.025121606267930474,10.0,0.10885186483805559,10.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u011,overall,0.05842509697639616,5.0,0.1556327422669223,6.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u012,overall,0.005949570987722836,15.0,0.027416667838107953,15.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u013,overall,3.92901711165905e-11,20.0,0.0,19.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u014,overall,4.522735252976418e-11,18.0,0.0,19.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u015,overall,0.009966904181230347,14.0,0.02727244861079817,16.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u016,overall,0.38862251896981614,1.0,0.6602050121275091,1.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u017,overall,0.06323068566614529,4.0,0.1302041041189818,7.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u018,overall,0.03888999125472037,7.0,0.19377542953812718,3.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u019,overall,0.11190809686388821,3.0,0.17130752518263784,5.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
2864601_0.352,2864601_0.352:u020,overall,0.004128946386743337,16.0,0.03178582143807877,14.0,0.966033705925564,see encoded_vs_used.csv grouped-CV target rows,mean_ablation_rms and shapley_mean_absolute
