member_id,stored_validation_rank,stored_validation_r2,unit,dead,near_dead,active_fraction,zero_fraction,mean,std,q01,median,q99,maximum,original_dead,original_near_dead,original_active_fraction,original_mean,original_std,original_q01,original_median,original_q99,original_maximum
2864601_0.212,71,0.9853703895795144,8,False,False,0.26997916666666666,0.7300208333333333,1.0155968405286833,2.357985338536796,0.0,0.0,11.053783111572294,13.698545455932617,False,False,0.316,1.0150718826493248,2.3281584985309918,0.0,0.0,10.907190475463862,13.056480407714844
2864601_0.212,71,0.9853703895795144,9,False,False,0.19923958333333333,0.8007604166666666,0.239527966616656,0.589670638541804,0.0,0.0,2.4619941258430504,8.47031021118164,False,False,0.308,0.23881250305415597,0.49260164286002023,0.0,0.0,2.067119884490966,2.779916763305664
2864601_0.212,71,0.9853703895795144,10,False,False,0.249375,0.750625,0.4804584301060192,1.2450124436421932,0.0,0.0,6.19304895401001,13.603022575378418,False,False,0.425,0.4839346525850997,1.0683859765531845,0.0,0.0,5.330485568046569,6.520167827606201
2864601_0.212,71,0.9853703895795144,11,False,False,0.2714270833333333,0.7285729166666667,0.3770011932168533,0.8940993274227195,0.0,0.0,4.088449745178247,11.273185729980469,False,False,0.406,0.3822271877625026,0.7007736460576764,0.0,0.0,3.058526444435118,5.080998420715332
2864601_0.212,71,0.9853703895795144,12,False,False,0.09353125,0.90646875,0.10530794878431429,0.47982564229297525,0.0,0.0,2.1991939544677734,8.336836814880371,False,False,0.178,0.10624497971613892,0.3578705044218075,0.0,0.0,2.0123340463638306,3.2841103076934814
2864601_0.212,71,0.9853703895795144,13,False,False,0.66415625,0.33584375,0.9245806298527426,1.1006070142830788,0.0,0.6820344030857086,4.921927447319047,10.79822826385498,False,False,0.833,0.9061211538531352,0.8708937230897774,0.0,0.7384939789772034,3.6588446474075305,5.184424877166748
2864601_0.212,71,0.9853703895795144,14,False,False,0.7594166666666666,0.24058333333333334,2.163577644419942,2.5765781535624845,0.0,1.4528738856315613,11.142826738357563,24.41107940673828,False,False,0.785,2.174782491906546,2.5277041977589074,0.0,1.5205730199813843,10.393023872375485,20.901765823364258
2864601_0.212,71,0.9853703895795144,15,False,False,0.026458333333333334,0.9735416666666666,0.05241803950046354,0.5078586297344095,0.0,0.0,1.6473174095153809,14.659463882446289,False,False,0.066,0.04919816499541048,0.31090945243224855,0.0,0.0,1.468618605136871,5.4160919189453125
2864601_0.123,72,0.9853689140399841,0,False,False,0.9963229166666666,0.0036770833333333334,0.7534638465651724,0.4056367297146306,0.052006643265485764,0.7015347480773926,1.9240470111370098,2.692540407180786,False,False,0.999,0.7504585183532908,0.39431393797322517,0.049586327970027946,0.7012581825256348,1.8640664446353912,2.5382165908813477
2864601_0.123,72,0.9853689140399841,1,False,False,0.5062604166666667,0.49373958333333334,0.176575356544572,0.2588335904316104,0.0,0.006631612312048674,1.070437505245209,2.7045812606811523,False,False,0.672,0.17568706851406024,0.22893066049425778,0.0,0.08214907348155975,0.9544653701782226,1.1234740018844604
