target_kind,target_id,regime,rows,held_out_r2,held_out_mse,bias_formula_minus_target,residual_std,split_unit,model,model_version,estimand,canonical_function,validity_tag
bottleneck_unit,2864601_0.409:u027,stable_or_near_floor,240,0.8046234345584891,0.023569733011476513,0.01578240877212156,0.1527109969348186,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u027,unstable,760,0.8080263062420878,0.027451842203574252,-0.0036824438678664953,0.1656450476492861,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u028,all,1000,0.6456895096931775,0.030785541551452737,5.4361539187651074e-05,0.17545808216287956,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u028,stable_or_near_floor,240,0.6224667326938293,0.028617910405691917,-0.007840981060203811,0.1689864770379732,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u028,unstable,760,0.6518348290089802,0.03147005665011405,0.0025476276232060087,0.17737972331585009,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u029,all,1000,0.8267138621826848,0.011283976417629868,0.00037674209989540586,0.1062253947181183,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u029,stable_or_near_floor,240,0.772111233679337,0.01028321366374718,0.005803333028191184,0.10123998710742256,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u029,unstable,760,0.8360001051998259,0.011600006760961241,-0.001336918193250631,0.10769502964717452,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u030,all,1000,0.5942008791296616,0.007409649729550374,-0.00013510681449986216,0.08607921628185894,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u030,stable_or_near_floor,240,0.6622542572035623,0.006138830726133702,0.010085356919239123,0.07769888224386022,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
bottleneck_unit,2864601_0.409:u030,unstable,760,0.5727846115169036,0.007810960993787217,-0.0033626216777858597,0.08831564849583172,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.437,all,1000,0.8603164016682042,0.5761195530038041,-0.009904880318822867,0.7589607673323265,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.437,stable_or_near_floor,240,-7.366477034376773,0.6483568281730453,0.4247448292880368,0.6840677292243231,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.437,unstable,760,0.8185270238915444,0.553307781897728,-0.14716268335256802,0.7291439683122941,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.371,all,1000,0.8560790733151917,0.5897520913733569,-0.004429320042572465,0.7679404094702384,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.371,stable_or_near_floor,240,-8.414000776546095,0.6432652011192412,0.4180059390539723,0.6844970679519731,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.371,unstable,760,0.8114877404749898,0.5728532146114987,-0.13782992817832346,0.7442151070153421,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.409,all,1000,0.8635806956843547,0.5541345736481974,0.007400034857801778,0.7443653760971831,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.409,stable_or_near_floor,240,-8.501965750065402,0.6585017106265657,0.43413051129615965,0.6855890969001045,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
member_output,2864601_0.409,unstable,760,0.8267518380823686,0.5211765303918705,-0.12735695770167965,0.7106030788821865,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
ensemble_mean_output,stored_validation_top_member_mean,all,1000,0.8631588309984835,0.5580816673907729,-0.0029442076374504005,0.7470428361427213,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
ensemble_mean_output,stored_validation_top_member_mean,stable_or_near_floor,240,-9.563422747183203,0.6817266353979844,0.4226603002619722,0.7092847848223193,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
ensemble_mean_output,stored_validation_top_member_mean,unstable,760,0.827717840501119,0.5190358880200747,-0.1373456311846365,0.7072284394837134,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
true_clipped_log_Q,GX_true_target,all,1000,0.8391667615053762,0.6720404796404554,-0.009150250696279871,0.8197296826104632,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
true_clipped_log_Q,GX_true_target,stable_or_near_floor,240,-3048.704694948588,0.8514827757757328,0.48104460690775724,0.7874508631912814,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
true_clipped_log_Q,GX_true_target,unstable,760,0.7964525329256025,0.6153744913872099,-0.16394862678176528,0.7671344987442444,equilibrium_files,ExplainableBoostingRegressor,interpret-core==0.7.8,"native max(log Q, -2)",invariant_tilde_f,observed-comparison
