concept,role,row_id,equilibrium_file,equilibrium_class,a_over_lt,a_over_ln,geometry_scale,validity_tag
log_f_Q,high,23144,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002612.h5,0,3.948101282119751,-0.06980466842651367,0.24937581673353856,observed-comparison
log_f_Q,high,5181,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001304.h5,0,1.218807339668274,0.28983500599861145,0.28659245094703584,observed-comparison
log_f_Q,high,41772,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000873.h5,0,2.2572457790374756,-0.19657278060913086,0.26547759809857047,observed-comparison
log_f_Q,high,20519,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001955.h5,0,1.2874476909637451,1.1007654666900635,0.1391881633181872,observed-comparison
log_f_Q,high,8384,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002108.h5,0,1.9173048734664917,0.020598996430635452,0.24898254512678827,observed-comparison
log_f_Q,high,3436,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000865.h5,0,0.9944862723350525,1.5860697031021118,0.2728275293926142,observed-comparison
log_f_Q,high,60687,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002403.h5,1,2.5632436275482178,1.4297510385513306,0.35587107167374266,observed-comparison
log_f_Q,high,51743,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000167.h5,1,3.4531099796295166,2.476712465286255,0.11957911328235275,observed-comparison
log_f_Q,high,57782,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001677.h5,1,1.5424617528915405,-0.11996083706617355,0.4359524583660128,observed-comparison
log_f_Q,high,57853,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001694.h5,1,3.245504856109619,0.7113202810287476,0.3821893262353446,observed-comparison
log_f_Q,high,58944,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001968.h5,1,0.8310657143592834,0.21097908914089203,0.1606806485316147,observed-comparison
log_f_Q,high,61878,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002701.h5,1,0.8392283916473389,-0.05883016437292099,0.334583214202914,observed-comparison
log_f_Q,high,58616,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001886.h5,1,3.9819464683532715,0.2931089997291565,0.21312494098462573,observed-comparison
log_f_Q,high,62299,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002807.h5,1,2.9898886680603027,0.02208727039396763,0.20277430326699963,observed-comparison
log_f_Q,high,52742,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000416.h5,1,0.8032591342926025,0.23930633068084717,0.29315951129000795,observed-comparison
log_f_Q,high,60442,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002342.h5,1,1.0697628259658813,0.3786841928958893,0.28436778294818854,observed-comparison
log_f_Q,high,54407,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000833.h5,1,1.2511519193649292,-0.18044960498809814,0.1221379552170107,observed-comparison
log_f_Q,high,61258,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002546.h5,1,1.366514801979065,-0.0654408261179924,0.3826719179358155,observed-comparison
log_f_Q,high,59606,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002133.h5,1,3.2729969024658203,-0.1308165341615677,-0.14008127463880343,observed-comparison
log_f_Q,high,58868,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001949.h5,1,6.444200038909912,1.4264682531356812,0.269925050915177,observed-comparison
log_f_Q,high,59792,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002180.h5,1,3.134455442428589,0.12509848177433014,0.24724751984487597,observed-comparison
log_f_Q,high,62995,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002981.h5,1,1.0329195261001587,0.6587802171707153,0.3236046667840501,observed-comparison
log_f_Q,high,53811,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000684.h5,1,3.11330246925354,1.9183332920074463,0.3679253165360602,observed-comparison
log_f_Q,high,55270,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001048.h5,1,1.8076494932174683,1.2614328861236572,0.3441676958756902,observed-comparison
log_f_Q,high,51656,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000145.h5,1,4.461733818054199,2.2203643321990967,0.1765756279134885,observed-comparison
log_f_Q,high,63758,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_003172.h5,1,2.004877805709839,0.30351394414901733,0.3724111672979126,observed-comparison
log_f_Q,high,56446,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001343.h5,1,1.5725921392440796,1.0803070068359375,0.3056033880329886,observed-comparison
log_f_Q,high,51375,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000075.h5,1,3.03605055809021,1.2350900173187256,0.31383040147023605,observed-comparison
log_f_Q,high,60782,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002427.h5,1,0.9795462489128113,1.8643594980239868,0.30485454128393574,observed-comparison
log_f_Q,high,52603,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000382.h5,1,2.483743190765381,1.1018800735473633,0.3844096089410291,observed-comparison
