function,method,gradient_set,stratum,sample_count,channel,channel_name,median_signed,q25_signed,q75_signed,median_absolute,sign_agreement,signed,contribution_valued,estimand,validity_tag,baseline_convention,feature_claims_permitted
original_f,periodic_mask,fixed,all,1000,0,bmag,0.06010431424831673,0.05571059011394131,0.06415161176152163,0.06010431424831673,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,1,gbdrift,0.1355472632443102,0.13017963975164693,0.14151727213949586,0.1355472632443102,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,2,cvdrift,0.07819551067568908,0.07375728493649704,0.08393339975518284,0.07819551067568908,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,3,gbdrift0_over_shat,0.15939387124246351,0.1461339838136663,0.17254617341983078,0.15939387124246351,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,4,gds2,0.13969277175059922,0.13290106594429282,0.14619774904546304,0.13969277175059922,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,5,gds21_over_shat,0.11719112722851537,0.11076372928016548,0.12342668707325648,0.11719112722851537,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,all,1000,6,gds22_over_shat_squared,0.12462701779097225,0.11693888300698137,0.13344360168001576,0.12462701779097225,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,stable_or_near_floor,23,0,bmag,0.06321134150723241,0.05525205155194488,0.07440204572551994,0.06321134150723241,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,1,gbdrift,0.11774969422067871,0.09937059636858876,0.14036043183114336,0.11774969422067871,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,2,cvdrift,0.07078458315936258,0.061237754294127276,0.08361249257952946,0.07078458315936258,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,3,gbdrift0_over_shat,0.1425326506353146,0.11115321623067236,0.17448661032217486,0.1425326506353146,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,4,gds2,0.12408499721163112,0.10295645052254067,0.14745724877488853,0.12408499721163112,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,5,gds21_over_shat,0.1034851973254971,0.08784281333405292,0.1228829944837622,0.1034851973254971,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,stable_or_near_floor,23,6,gds22_over_shat_squared,0.11299476184515933,0.09278018755013658,0.13452185449535836,0.11299476184515933,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",False
original_f,periodic_mask,fixed,unstable,977,0,bmag,0.0599093077707153,0.055519714116437434,0.0640915409792094,0.0599093077707153,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,unstable,977,1,gbdrift,0.1358979796453557,0.13037881907316315,0.14189740128135728,0.1358979796453557,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
original_f,periodic_mask,fixed,unstable,977,2,cvdrift,0.07825093451573323,0.07378603151756165,0.08413991670565879,0.07825093451573323,1.0,False,False,"native max(log Q, -2)",deliberately_off_manifold_diagnostic,"fixed matched observation; observed endpoint, off-manifold path",True
