function,method,stratum,row_count,fraction,original_output,baseline_output,deletion_output,insertion_output,random_deletion_output,random_insertion_output,deletion_support_drift_rms,insertion_support_drift_rms,random_deletion_support_drift_rms,random_insertion_support_drift_rms,deletion_support_warning,insertion_support_warning,random_deletion_support_warning,random_insertion_support_warning,validity_tag
original_f,scaled_gradient,unstable,95,0.25,1.274226427078247,1.0389491319656372,0.6702334880828857,1.2928969860076904,0.9812686443328857,0.8769002556800842,1.055147647857666,1.055147647857666,1.902192234992981,1.902192234992981,0.6442434210526315,0.6703947368421053,0.6488486842105263,0.6824013157894737,deliberately_off_manifold_diagnostic
original_f,scaled_gradient,unstable,95,0.5,1.274226427078247,1.0389491319656372,0.7607685923576355,1.322407841682434,0.8516106605529785,0.7439053058624268,1.7931249141693115,1.7931249141693115,2.6209781169891357,2.6209781169891357,0.6467105263157895,0.6467105263157895,0.6680921052631579,0.6606907894736842,deliberately_off_manifold_diagnostic
original_f,scaled_gradient,unstable,95,1.0,1.274226427078247,1.0389491319656372,1.0389491319656372,1.274226427078247,1.0389491319656372,1.274226427078247,3.9369466304779053,3.9369466304779053,3.9369466304779053,3.9369466304779053,0.9052631578947369,0.6988486842105263,0.9052631578947369,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,0.0,0.4387986958026886,-0.42654091119766235,0.4387986958026886,-0.42654091119766235,0.4387986958026886,-0.42654091119766235,0.0,0.0,0.0,0.0,0.706787109375,1.0,0.706787109375,1.0,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,0.05,0.4387986958026886,-0.42654091119766235,-0.08982833474874496,-0.09979885816574097,0.37249690294265747,-0.46663299202919006,2.5831263065338135,2.5831263065338135,0.6503896713256836,0.6503896713256836,0.6534423828125,0.80517578125,0.680908203125,0.890380859375,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,0.1,0.4387986958026886,-0.42654091119766235,-0.2217440903186798,0.11187588423490524,0.3045838475227356,-0.4618847370147705,2.7944343090057373,2.7944343090057373,1.1201841831207275,1.1201841831207275,0.646728515625,0.7249755859375,0.6583251953125,0.8260498046875,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,0.25,0.4387986958026886,-0.42654091119766235,-0.39853188395500183,0.34617629647254944,0.14804194867610931,-0.36528247594833374,3.196918249130249,3.196918249130249,1.950620174407959,1.950620174407959,0.6539306640625,0.684814453125,0.64794921875,0.7178955078125,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,0.5,0.4387986958026886,-0.42654091119766235,-0.4870317876338959,0.4540962874889374,-0.17245450615882874,-0.12635537981987,3.3549375534057617,3.3549375534057617,2.5376076698303223,2.5376076698303223,0.7344970703125,0.6649169921875,0.6700439453125,0.6671142578125,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,all,128,1.0,0.4387986958026886,-0.42654091119766235,-0.42654091119766235,0.4387986958026886,-0.42654091119766235,0.4387986958026886,3.5661535263061523,3.5661535263061523,3.5661535263061523,3.5661535263061523,1.0,0.706787109375,1.0,0.706787109375,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,0.0,-1.966220736503601,-1.8262264728546143,-1.966220736503601,-1.8262264728546143,-1.966220736503601,-1.8262264728546143,0.0,0.0,0.0,0.0,0.7296401515151515,1.0,0.7296401515151515,1.0,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,0.05,-1.966220736503601,-1.8262264728546143,-1.9374358654022217,-1.8438594341278076,-1.9632582664489746,-1.8461599349975586,2.1634159088134766,2.1634159088134766,0.43677645921707153,0.43677645921707153,0.6803977272727273,0.8049242424242424,0.7144886363636364,0.8778409090909091,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,0.1,-1.966220736503601,-1.8262264728546143,-1.9254392385482788,-1.8567458391189575,-1.966095209121704,-1.8508456945419312,2.380354166030884,2.380354166030884,0.7145710587501526,0.7145710587501526,0.6609848484848485,0.7452651515151515,0.6974431818181818,0.8517992424242424,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,0.25,-1.966220736503601,-1.8262264728546143,-1.8851337432861328,-1.9430832862854004,-1.9568382501602173,-1.8653234243392944,2.703134536743164,2.703134536743164,1.609027624130249,1.609027624130249,0.7315340909090909,0.7069128787878788,0.7035984848484849,0.7509469696969697,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,0.5,-1.966220736503601,-1.8262264728546143,-1.8584628105163574,-1.9517145156860352,-1.9052183628082275,-1.8968614339828491,2.9853246212005615,2.9853246212005615,2.3876454830169678,2.3876454830169678,0.7935606060606061,0.7059659090909091,0.724905303030303,0.7225378787878788,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,stable_or_near_floor,33,1.0,-1.966220736503601,-1.8262264728546143,-1.8262264728546143,-1.966220736503601,-1.8262264728546143,-1.966220736503601,3.2340126037597656,3.2340126037597656,3.2340126037597656,3.2340126037597656,1.0,0.7296401515151515,1.0,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,0.0,1.274226427078247,0.059665631502866745,1.274226427078247,0.059665631502866745,1.274226427078247,0.059665631502866745,0.0,0.0,0.0,0.0,0.6988486842105263,1.0,0.6988486842105263,1.0,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,0.05,1.274226427078247,0.059665631502866745,0.5519722104072571,0.5060327649116516,1.1957296133041382,0.0045584929175674915,2.7137722969055176,2.7137722969055176,0.397095263004303,0.397095263004303,0.6440789473684211,0.8052631578947368,0.6789473684210526,0.8965460526315789,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,0.1,1.274226427078247,0.059665631502866745,0.3700657784938812,0.795712947845459,1.1550862789154053,0.010869708843529224,2.92458438873291,2.92458438873291,1.1249059438705444,1.1249059438705444,0.6417763157894737,0.7179276315789473,0.6523026315789474,0.8199013157894737,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,0.25,1.274226427078247,0.059665631502866745,0.11786657571792603,1.141392707824707,0.90889972448349,0.10835117846727371,3.351461172103882,3.351461172103882,1.7727996110916138,1.7727996110916138,0.6269736842105263,0.6771381578947369,0.6322368421052632,0.7085526315789473,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,0.5,1.274226427078247,0.059665631502866745,-0.010639984160661697,1.2897990942001343,0.5055222511291504,0.4401918649673462,3.474139451980591,3.474139451980591,2.3969826698303223,2.3969826698303223,0.7139802631578948,0.6506578947368421,0.6587171052631579,0.6513157894736842,deliberately_off_manifold_diagnostic
original_f,ig_robust_constant,unstable,95,1.0,1.274226427078247,0.059665631502866745,0.059665631502866745,1.274226427078247,0.059665631502866745,1.274226427078247,3.6745095252990723,3.6745095252990723,3.6745095252990723,3.6745095252990723,1.0,0.6988486842105263,1.0,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,0.0,0.4387986958026886,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.0,0.0,0.0,0.0,0.706787109375,0.920166015625,0.706787109375,0.920166015625,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,0.05,0.4387986958026886,0.3949170708656311,0.3031422793865204,0.28264063596725464,0.4123048782348633,0.3790227472782135,2.654686689376831,2.654686689376831,1.0616796016693115,1.0616796016693115,0.6636962890625,0.7156982421875,0.682373046875,0.770751953125,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,0.1,0.4387986958026886,0.3949170708656311,0.2949129045009613,0.36313819885253906,0.3793918490409851,0.36239221692085266,3.1746573448181152,3.1746573448181152,1.574524164199829,1.574524164199829,0.654296875,0.6676025390625,0.6693115234375,0.732177734375,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,0.25,0.4387986958026886,0.3949170708656311,0.28754496574401855,0.36584538221359253,0.2051635980606079,0.3025563359260559,3.453887939453125,3.453887939453125,2.0701053142547607,2.0701053142547607,0.6668701171875,0.6671142578125,0.66943359375,0.71142578125,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,0.5,0.4387986958026886,0.3949170708656311,0.3543412983417511,0.41285061836242676,0.14800594747066498,0.13172927498817444,3.671905994415283,3.671905994415283,2.6524658203125,2.6524658203125,0.685791015625,0.65673828125,0.6820068359375,0.6932373046875,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,all,128,1.0,0.4387986958026886,0.3949170708656311,0.3949170708656311,0.4387986958026886,0.3949170708656311,0.4387986958026886,3.8091042041778564,3.8091042041778564,3.8091042041778564,3.8091042041778564,0.920166015625,0.706787109375,0.920166015625,0.706787109375,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,0.0,-1.966220736503601,-1.4591144323349,-1.966220736503601,-1.4591144323349,-1.966220736503601,-1.4591144323349,0.0,0.0,0.0,0.0,0.7296401515151515,0.9630681818181818,0.7296401515151515,0.9630681818181818,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,0.05,-1.966220736503601,-1.4591144323349,-1.785075068473816,-1.780827283859253,-1.9761232137680054,-1.459444284439087,2.0914881229400635,2.0914881229400635,0.5822646617889404,0.5822646617889404,0.6633522727272727,0.7462121212121212,0.7107007575757576,0.8200757575757576,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,0.1,-1.966220736503601,-1.4591144323349,-1.648229956626892,-1.800236701965332,-1.9748655557632446,-1.5019598007202148,2.500457286834717,2.500457286834717,0.7589508891105652,0.7589508891105652,0.6822916666666666,0.7007575757575758,0.6827651515151515,0.8072916666666666,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,0.25,-1.966220736503601,-1.4591144323349,-1.5448474884033203,-1.8968230485916138,-1.898030161857605,-1.6590956449508667,2.985917568206787,2.985917568206787,1.714081048965454,1.714081048965454,0.678030303030303,0.7329545454545454,0.6789772727272727,0.7386363636363636,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,0.5,-1.966220736503601,-1.4591144323349,-1.4755899906158447,-1.9721686840057373,-1.8218393325805664,-1.8304851055145264,3.238950490951538,3.238950490951538,2.349865674972534,2.349865674972534,0.7481060606060606,0.6988636363636364,0.6794507575757576,0.6884469696969697,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,stable_or_near_floor,33,1.0,-1.966220736503601,-1.4591144323349,-1.4591144323349,-1.966220736503601,-1.4591144323349,-1.966220736503601,3.4144537448883057,3.4144537448883057,3.4144537448883057,3.4144537448883057,0.9630681818181818,0.7296401515151515,0.9630681818181818,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,0.0,1.274226427078247,1.0389491319656372,1.274226427078247,1.0389491319656372,1.274226427078247,1.0389491319656372,0.0,0.0,0.0,0.0,0.6988486842105263,0.9052631578947369,0.6988486842105263,0.9052631578947369,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,0.05,1.274226427078247,1.0389491319656372,1.0285230875015259,0.9994240999221802,1.218009352684021,1.0442564487457275,2.824162006378174,2.824162006378174,0.7465311884880066,0.7465311884880066,0.6638157894736842,0.7050986842105263,0.6598684210526315,0.7532894736842105,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,0.1,1.274226427078247,1.0389491319656372,0.9698994159698486,1.114626407623291,1.1463677883148193,1.0602365732192993,3.377504348754883,3.377504348754883,1.2805551290512085,1.2805551290512085,0.6445723684210526,0.6560855263157894,0.6585526315789474,0.7302631578947368,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,0.25,1.274226427078247,1.0389491319656372,0.9240602850914001,1.1518250703811646,0.9663538932800293,0.9113540053367615,3.6022469997406006,3.6022469997406006,1.9742549657821655,1.9742549657821655,0.6629934210526316,0.6442434210526315,0.6470394736842106,0.7013157894736842,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,0.5,1.274226427078247,1.0389491319656372,0.9900017380714417,1.2413309812545776,0.782355785369873,0.7747576236724854,3.810807466506958,3.810807466506958,2.591940402984619,2.591940402984619,0.6641447368421053,0.6421052631578947,0.6661184210526315,0.6835526315789474,deliberately_off_manifold_diagnostic
original_f,ig_matched_observed,unstable,95,1.0,1.274226427078247,1.0389491319656372,1.0389491319656372,1.274226427078247,1.0389491319656372,1.274226427078247,3.9369466304779053,3.9369466304779053,3.9369466304779053,3.9369466304779053,0.9052631578947369,0.6988486842105263,0.9052631578947369,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,0.0,0.4387986958026886,-0.5115755200386047,0.4387986958026886,-0.5115755200386047,0.4387986958026886,-0.5115755200386047,0.0,0.0,0.0,0.0,0.706787109375,1.0,0.706787109375,1.0,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,0.05,0.4387986958026886,-0.5115755200386047,-0.07838358730077744,-0.16090330481529236,0.3989885747432709,-0.5123948454856873,2.503378391265869,2.503378391265869,0.9983906149864197,0.9983906149864197,0.6468505859375,0.7122802734375,0.677490234375,0.8077392578125,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,0.1,0.4387986958026886,-0.5115755200386047,-0.2935299575328827,0.02384229749441147,0.3295251727104187,-0.48935267329216003,2.7285590171813965,2.7285590171813965,1.132576584815979,1.132576584815979,0.6387939453125,0.65380859375,0.6578369140625,0.7227783203125,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,0.25,0.4387986958026886,-0.5115755200386047,-0.4723496437072754,0.28895509243011475,0.1637350469827652,-0.4434621334075928,3.3150835037231445,3.3150835037231445,1.8019543886184692,1.8019543886184692,0.6153564453125,0.641845703125,0.6473388671875,0.685791015625,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,0.5,0.4387986958026886,-0.5115755200386047,-0.5350401401519775,0.4233299195766449,-0.20919805765151978,-0.15731211006641388,3.4987576007843018,3.4987576007843018,2.463804006576538,2.463804006576538,0.6610107421875,0.6627197265625,0.6260986328125,0.6458740234375,deliberately_off_manifold_diagnostic
original_f,ig_medoid,all,128,1.0,0.4387986958026886,-0.5115755200386047,-0.5115755200386047,0.4387986958026886,-0.5115755200386047,0.4387986958026886,3.620445728302002,3.620445728302002,3.620445728302002,3.620445728302002,1.0,0.706787109375,1.0,0.706787109375,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,0.0,-1.966220736503601,-1.8466119766235352,-1.966220736503601,-1.8466119766235352,-1.966220736503601,-1.8466119766235352,0.0,0.0,0.0,0.0,0.7296401515151515,1.0,0.7296401515151515,1.0,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,0.05,-1.966220736503601,-1.8466119766235352,-1.9192655086517334,-1.8823175430297852,-1.9473323822021484,-1.8567404747009277,2.206265926361084,2.206265926361084,0.4905504286289215,0.4905504286289215,0.6922348484848485,0.6818181818181818,0.7178030303030303,0.7817234848484849,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,0.1,-1.966220736503601,-1.8466119766235352,-1.9202289581298828,-1.9079720973968506,-1.9246083498001099,-1.8638827800750732,2.462449550628662,2.462449550628662,0.7422435283660889,0.7422435283660889,0.6841856060606061,0.6898674242424242,0.7178030303030303,0.756155303030303,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,0.25,-1.966220736503601,-1.8466119766235352,-1.9087774753570557,-1.8963395357131958,-1.9274792671203613,-1.884470820426941,2.730138063430786,2.730138063430786,1.121212124824524,1.121212124824524,0.6524621212121212,0.6666666666666666,0.6922348484848485,0.7130681818181818,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,0.5,-1.966220736503601,-1.8466119766235352,-1.8763337135314941,-1.9383864402770996,-1.903612732887268,-1.902826189994812,3.0791168212890625,3.0791168212890625,1.9766143560409546,1.9766143560409546,0.7339015151515151,0.6993371212121212,0.6642992424242424,0.6652462121212122,deliberately_off_manifold_diagnostic
original_f,ig_medoid,stable_or_near_floor,33,1.0,-1.966220736503601,-1.8466119766235352,-1.8466119766235352,-1.966220736503601,-1.8466119766235352,-1.966220736503601,3.2925658226013184,3.2925658226013184,3.2925658226013184,3.2925658226013184,1.0,0.7296401515151515,1.0,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,0.0,1.274226427078247,-0.04782601445913315,1.274226427078247,-0.04782601445913315,1.274226427078247,-0.04782601445913315,0.0,0.0,0.0,0.0,0.6988486842105263,1.0,0.6988486842105263,1.0,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,0.05,1.274226427078247,-0.04782601445913315,0.5610807538032532,0.4370616674423218,1.1851710081100464,-0.030225267633795738,2.5986485481262207,2.5986485481262207,0.9963932037353516,0.9963932037353516,0.6310855263157895,0.7228618421052632,0.6766447368421052,0.7945723684210526,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,0.1,1.274226427078247,-0.04782601445913315,0.27153387665748596,0.6948935985565186,1.1113516092300415,-0.017810244113206863,2.8151164054870605,2.8151164054870605,1.4739699363708496,1.4739699363708496,0.6230263157894737,0.6412828947368421,0.6555921052631579,0.7376644736842105,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,0.25,1.274226427078247,-0.04782601445913315,0.026620082557201385,1.0480574369430542,0.8428876996040344,0.07915695756673813,3.4954421520233154,3.4954421520233154,2.1373558044433594,2.1373558044433594,0.6024671052631579,0.6332236842105263,0.6442434210526315,0.6511513157894737,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,0.5,1.274226427078247,-0.04782601445913315,-0.06911708414554596,1.2437154054641724,0.40146926045417786,0.3935105502605438,3.63320255279541,3.63320255279541,3.0137181282043457,3.0137181282043457,0.6356907894736842,0.65,0.6396381578947369,0.6199013157894737,deliberately_off_manifold_diagnostic
original_f,ig_medoid,unstable,95,1.0,1.274226427078247,-0.04782601445913315,-0.04782601445913315,1.274226427078247,-0.04782601445913315,1.274226427078247,3.727597951889038,3.727597951889038,3.727597951889038,3.727597951889038,1.0,0.6988486842105263,1.0,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,0.0,0.4387986958026886,0.4274349808692932,0.4387986958026886,0.4274349808692932,0.4387986958026886,0.4274349808692932,0.0,0.0,0.0,0.0,0.706787109375,0.7032470703125,0.706787109375,0.7032470703125,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,0.05,0.4387986958026886,0.4274349808692932,0.43140271306037903,0.43759071826934814,0.43936753273010254,0.43024247884750366,0.3798636496067047,0.3798636496067047,0.12471334636211395,0.12471334636211395,0.7030029296875,0.705322265625,0.7059326171875,0.693359375,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,0.1,0.4387986958026886,0.4274349808692932,0.4279293417930603,0.44460177421569824,0.4425505995750427,0.42671385407447815,0.47147253155708313,0.47147253155708313,0.16818827390670776,0.16818827390670776,0.7017822265625,0.7086181640625,0.71142578125,0.6939697265625,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,0.25,0.4387986958026886,0.4274349808692932,0.42739033699035645,0.44511520862579346,0.4398362934589386,0.4376205801963806,0.5446000099182129,0.5446000099182129,0.2964719235897064,0.2964719235897064,0.6944580078125,0.7000732421875,0.708984375,0.693359375,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,0.5,0.4387986958026886,0.4274349808692932,0.42966142296791077,0.44306376576423645,0.4375689923763275,0.43701618909835815,0.5839102268218994,0.5839102268218994,0.4148115813732147,0.4148115813732147,0.7054443359375,0.7008056640625,0.702392578125,0.699951171875,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,all,128,1.0,0.4387986958026886,0.4274349808692932,0.4274349808692932,0.4387986958026886,0.4274349808692932,0.4387986958026886,0.6041101813316345,0.6041101813316345,0.6041101813316345,0.6041101813316345,0.7032470703125,0.706787109375,0.7032470703125,0.706787109375,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,0.0,-1.966220736503601,-1.9676892757415771,-1.966220736503601,-1.9676892757415771,-1.966220736503601,-1.9676892757415771,0.0,0.0,0.0,0.0,0.7296401515151515,0.7424242424242424,0.7296401515151515,0.7424242424242424,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,0.05,-1.966220736503601,-1.9676892757415771,-1.9650758504867554,-1.9615734815597534,-1.9624987840652466,-1.9694186449050903,0.6196157932281494,0.6196157932281494,0.09103606641292572,0.09103606641292572,0.7225378787878788,0.7627840909090909,0.7428977272727273,0.7339015151515151,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,0.1,-1.966220736503601,-1.9676892757415771,-1.967694640159607,-1.9690001010894775,-1.9670238494873047,-1.9629671573638916,0.7879432439804077,0.7879432439804077,0.3027326166629791,0.3027326166629791,0.728219696969697,0.7599431818181818,0.7391098484848485,0.7391098484848485,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,0.25,-1.966220736503601,-1.9676892757415771,-1.9677098989486694,-1.9636900424957275,-1.9754621982574463,-1.9578675031661987,0.8785836100578308,0.8785836100578308,0.49259841442108154,0.49259841442108154,0.7258522727272727,0.7518939393939394,0.7272727272727273,0.7433712121212122,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,0.5,-1.966220736503601,-1.9676892757415771,-1.9646576642990112,-1.965874433517456,-1.9502875804901123,-1.9718844890594482,0.9175509810447693,0.9175509810447693,0.6833846569061279,0.6833846569061279,0.7272727272727273,0.7391098484848485,0.7410037878787878,0.7571022727272727,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,stable_or_near_floor,33,1.0,-1.966220736503601,-1.9676892757415771,-1.9676892757415771,-1.966220736503601,-1.9676892757415771,-1.966220736503601,0.939260721206665,0.939260721206665,0.939260721206665,0.939260721206665,0.7424242424242424,0.7296401515151515,0.7424242424242424,0.7296401515151515,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,0.0,1.274226427078247,1.2594255208969116,1.274226427078247,1.2594255208969116,1.274226427078247,1.2594255208969116,0.0,0.0,0.0,0.0,0.6988486842105263,0.6896381578947368,0.6988486842105263,0.6896381578947368,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,0.05,1.274226427078247,1.2594255208969116,1.2638636827468872,1.2709846496582031,1.2686048746109009,1.2624894380569458,0.24709798395633698,0.24709798395633698,0.08828438073396683,0.08828438073396683,0.6962171052631579,0.6853618421052632,0.6845394736842105,0.6983552631578948,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,0.1,1.274226427078247,1.2594255208969116,1.2600935697555542,1.2830108404159546,1.2736114263534546,1.2646781206130981,0.2895450294017792,0.2895450294017792,0.12554189562797546,0.12554189562797546,0.6925986842105263,0.6907894736842105,0.6743421052631579,0.6998355263157895,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,0.25,1.274226427078247,1.2594255208969116,1.259372591972351,1.281858205795288,1.2706636190414429,1.2718838453292847,0.3625990152359009,0.3625990152359009,0.20798629522323608,0.20798629522323608,0.6835526315789474,0.6820723684210527,0.6799342105263158,0.6879934210526316,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,0.5,1.274226427078247,1.2594255208969116,1.2613723278045654,1.2798528671264648,1.2718955278396606,1.2727338075637817,0.4085797965526581,0.4085797965526581,0.3020017445087433,0.3020017445087433,0.6978618421052631,0.6875,0.680921052631579,0.6814144736842105,deliberately_off_manifold_diagnostic
original_f,ig_low_pass,unstable,95,1.0,1.274226427078247,1.2594255208969116,1.2594255208969116,1.274226427078247,1.2594255208969116,1.274226427078247,0.4304286241531372,0.4304286241531372,0.4304286241531372,0.4304286241531372,0.6896381578947368,0.6988486842105263,0.6896381578947368,0.6988486842105263,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,0.0,0.4387986958026886,-0.5107944011688232,0.4387986958026886,-0.5107944011688232,0.4387986958026886,-0.5107944011688232,0.0,0.0,0.0,0.0,0.706787109375,0.96875,0.706787109375,0.96875,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,0.05,0.4387986958026886,-0.5107944011688232,0.00031283311545848846,-0.2125730812549591,0.39000487327575684,-0.5039235949516296,2.707146406173706,2.707146406173706,1.0264308452606201,1.0264308452606201,0.649169921875,0.6739501953125,0.683837890625,0.7021484375,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,0.1,0.4387986958026886,-0.5107944011688232,-0.11916545778512955,-0.07016076147556305,0.35713884234428406,-0.4971805214881897,2.9012913703918457,2.9012913703918457,1.159281849861145,1.159281849861145,0.6224365234375,0.616943359375,0.655517578125,0.638671875,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,0.25,0.4387986958026886,-0.5107944011688232,-0.3378574550151825,0.211294025182724,0.13645492494106293,-0.44503557682037354,3.2439379692077637,3.2439379692077637,2.003469705581665,2.003469705581665,0.585205078125,0.5994873046875,0.6314697265625,0.578857421875,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,0.5,0.4387986958026886,-0.5107944011688232,-0.45312437415122986,0.35796573758125305,-0.18138910830020905,-0.1929984986782074,3.437013626098633,3.437013626098633,2.8098249435424805,2.8098249435424805,0.5738525390625,0.6259765625,0.5833740234375,0.5963134765625,deliberately_off_manifold_diagnostic
original_f,expected_gradients,all,128,1.0,0.4387986958026886,-0.5107944011688232,-0.5107944011688232,0.4387986958026886,-0.5107944011688232,0.4387986958026886,3.555048942565918,3.555048942565918,3.555048942565918,3.555048942565918,0.96875,0.706787109375,0.96875,0.706787109375,deliberately_off_manifold_diagnostic
original_f,expected_gradients,stable_or_near_floor,33,0.0,-1.966220736503601,-1.8500975370407104,-1.966220736503601,-1.8500975370407104,-1.966220736503601,-1.8500975370407104,0.0,0.0,0.0,0.0,0.7296401515151515,0.96875,0.7296401515151515,0.96875,deliberately_off_manifold_diagnostic
original_f,expected_gradients,stable_or_near_floor,33,0.05,-1.966220736503601,-1.8500975370407104,-1.9416781663894653,-1.8708927631378174,-1.966762661933899,-1.858542799949646,2.16792893409729,2.16792893409729,0.4808329641819,0.4808329641819,0.7007575757575758,0.6908143939393939,0.7083333333333334,0.7244318181818182,deliberately_off_manifold_diagnostic
original_f,expected_gradients,stable_or_near_floor,33,0.1,-1.966220736503601,-1.8500975370407104,-1.9179613590240479,-1.897615671157837,-1.976702332496643,-1.8641620874404907,2.4380545616149902,2.4380545616149902,0.7335000038146973,0.7335000038146973,0.6671401515151515,0.6330492424242424,0.6785037878787878,0.6770833333333334,deliberately_off_manifold_diagnostic
original_f,expected_gradients,stable_or_near_floor,33,0.25,-1.966220736503601,-1.8500975370407104,-1.9024149179458618,-1.938644528388977,-1.9701521396636963,-1.8906002044677734,2.870593786239624,2.870593786239624,1.4615974426269531,1.4615974426269531,0.6240530303030303,0.6278409090909091,0.6728219696969697,0.6240530303030303,deliberately_off_manifold_diagnostic
original_f,expected_gradients,stable_or_near_floor,33,0.5,-1.966220736503601,-1.8500975370407104,-1.8693444728851318,-1.9731528759002686,-1.934130311012268,-1.9210318326950073,3.0460379123687744,3.0460379123687744,2.150428056716919,2.150428056716919,0.6022727272727273,0.6770833333333334,0.6283143939393939,0.6420454545454546,deliberately_off_manifold_diagnostic
