candidate,pair_id,high_row_id,low_row_id,high_equilibrium_file,low_equilibrium_file,nuisance_distance_iqr_units,candidate_high,candidate_low,candidate_contrast,high_stable_or_near_floor,low_stable_or_near_floor,max_abs_nuisance_smd_before,max_abs_nuisance_smd_after,nuisance_features,validity_tag,target_native_high_minus_low,log_Q_high_minus_low,log10_Q_stds_high_minus_low,log10_zonal_phi2_high_minus_low,Qz_localization_high_minus_low,Qz_positive_fraction_high_minus_low
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0000,21159,16936,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002116.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001056.h5,0.39534507741931507,6.907195767860635,1.9166718754729812,4.990523892387654,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.4752159118652344,0.47521597826714057,0.206383677073675,-0.08645729922267964,6.48684669337227,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0001,2721,4415,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000685.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001111.h5,0.41281743403200355,6.757262249997803,1.3457764356533817,5.411485814344421,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.5411385297775269,0.5411384865727813,0.235013458664036,0.31118276297639424,1.8438022691624258,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0002,62299,54858,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002807.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000945.h5,0.41352025208389576,8.121514880208172,1.701551826776789,6.419963053431383,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.6263322830200195,0.6263323302265187,0.27201267485498226,-0.3798545360622831,2.112466697627498,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0003,7467,75622,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001878.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002939.h5,0.42702851162595784,6.8760927013053,1.8601929473622636,5.015899753943036,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.2460172176361084,0.2460173958977756,0.10684399749061158,-0.05234001255492293,1.3558224244591046,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0004,19750,69935,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001762.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001517.h5,0.4339861736846848,6.47484991379112,1.825359833909706,4.649490079881414,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.5486034154891968,0.548603334278883,0.2382554008310439,0.12257723498485018,0.29783243130211545,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0005,73436,21328,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002393.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002158.h5,0.43868895178753636,8.257549681273055,1.9205460608527287,6.337003620420326,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.6178181171417236,-0.6178182120368974,-0.26831504030695763,-0.6820947997429856,0.9243555041663614,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0006,18022,29695,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001329.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001052.h5,0.45470764241632866,6.366124467910086,1.4931434920779403,4.872980975832146,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.817581057548523,0.8175811180766566,0.35507096808898275,0.4791455605364213,3.3507886299999607,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0007,33091,29844,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001902.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001089.h5,0.4743544116656426,7.52355902896921,0.987928716491582,6.535630312477628,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.4155083894729614,1.4155084449754303,0.6147475067402821,0.2567942198761748,4.620032142595307,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0008,19436,52094,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001683.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000254.h5,0.49176117131261904,6.950792662788368,1.7446282216087194,5.206164441179649,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.17305588722229004,-0.1730557276361866,-0.07515714757414793,0.0895467641280755,0.9442579320814866,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0009,37567,51074,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003021.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_003199.h5,0.4944535522186351,7.2706827607136715,1.897315866885171,5.3733668938285,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.8079010248184204,0.8079010659353223,0.3508669748594656,-0.4164784430661738,1.915549148351905,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0010,58905,51920,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001958.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000211.h5,0.5066518850659606,6.546665242429828,1.7708981003018087,4.77576714212802,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.10053467750549316,0.10053457361087004,0.043661610559697195,0.1839969889553732,-0.15595967813607836,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0011,66546,72098,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000669.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002058.h5,0.5087962865046887,8.648832864587659,1.6149539825036054,7.033878882084053,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.0038920640945435,1.003892231909451,0.43598485674381404,-0.2911390538972555,3.4634664154446075,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0012,69693,62436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001456.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002841.h5,0.5209834435310455,7.062270963236179,1.7526644802729725,5.309606482963206,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.21871042251586914,-0.21871051712189837,-0.09498477072024691,-0.3441100848656288,1.506769756385046,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0013,56061,56153,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001246.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001269.h5,0.5304353078869394,8.222809969753053,1.6223907788870944,6.600419190865958,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.5923612117767334,0.5923613109758805,0.2572592486498011,0.24624647545708078,0.8257652500190948,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0014,11036,20655,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002776.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001989.h5,0.5353533812448855,7.614629513746346,1.794189689144332,5.820439824602014,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.374259352684021,1.3742592711775334,0.5968332181767874,0.5110059580871418,-0.4127999582880566,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0015,99242,97597,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003598.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_003187.h5,0.5423112735777972,6.745557006203022,1.788739232677122,4.9568177735259,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.29734301567077637,0.2973428941539762,0.12913437816421447,1.0271711566378743,0.7815672096187174,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0016,36909,44838,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002857.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001640.h5,0.5445041153481848,8.135390242336214,1.95176894246012,6.183621299876094,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.258272647857666,1.258272628578723,0.5464608593216392,-0.06684370593991629,0.7610570891332302,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0017,21853,14707,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002290.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000497.h5,0.547644430085509,7.344663118897637,1.7356518475103255,5.6090112713873115,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.8851677179336548,0.8851677398431756,0.38442346497266444,0.7485108023688959,2.601705940236902,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0018,33735,73456,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002063.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002398.h5,0.5533329839507464,6.993419148796255,1.8853386190153696,5.108080529780885,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.4657435417175293,0.46574345408014173,0.20226981208956607,-0.5861833943272737,2.201591335075496,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0019,77539,76799,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000043.h5,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000006.h5,0.5588575599412795,9.576969859708184,1.841267686483129,7.735702173225055,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.5579173564910889,0.5579173120743497,0.24230040999218472,0.5096386027749604,4.644447723652304,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0020,79428,81414,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000138.h5,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000238.h5,0.5653297433619157,6.3046910168433525,1.355434808375114,4.949256208468238,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.21004772186279297,-0.21004777211838266,-0.0912225883670853,0.0025117645517618303,-0.08678529058426254,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0021,56178,51313,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001276.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000059.h5,0.5810074815038628,8.54489659445395,1.5614355511085471,6.983461043345404,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.5994484424591064,0.5994485123823265,0.2603371811127575,-0.2628675261963105,1.3808545796776102,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0022,73996,69157,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002533.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001322.h5,0.5832767158834727,7.465256867571002,1.7098682261780243,5.755388641392978,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.8116034269332886,0.8116035812607008,0.35247495683443963,-0.8259871630555583,3.795477203214738,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0023,41772,65165,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000873.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000323.h5,0.5978993122087534,9.882658937730508,1.5810960906167568,8.30156284711375,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.1696949005126953,1.1696949099010907,0.507992044880365,-0.4535383630517568,1.8003315152672938,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0024,64338,10068,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000117.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002532.h5,0.6044983909660718,7.227882049920384,1.903973360168055,5.323908689752329,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.6887331008911133,0.6887332711252641,0.29911305915287845,0.335527961271601,1.5557537745109762,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0025,47595,67361,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002329.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000872.h5,0.6101365952844068,7.094055151151692,1.4891322631993402,5.604922887952352,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.5205327272415161,1.5205326538661037,0.6603589411277562,-0.5420775956973037,2.1338120464326966,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0026,30959,73381,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001369.h5,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002379.h5,0.610732764983541,9.645257417139367,1.3091766266104137,8.336080790528953,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,1.2020354270935059,1.2020354357550813,0.5220373568006026,-0.3018546928089936,3.7853126189254866,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0027,80563,81005,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000195.h5,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000217.h5,0.6118381196163388,6.628834173639166,1.7523053756644738,4.876528797974692,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,0.09109807014465332,0.09109797443847256,0.03956334761119229,-0.07658446998148338,0.5547258320447157,0.0
f_Q_integrand_w25_peak,f_Q_integrand_w25_peak:0028,77258,77721,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000029.h5,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000053.h5,0.6128277879173747,10.041883210016971,1.9581411819941668,8.083742028022805,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.34510040283203125,-0.34510038781373087,-0.14987519413017547,0.6090464965236767,1.7380322890994342,0.0
