candidate,case_type,order,expected_population_sign,pair_id,high_row_id,low_row_id,high_equilibrium_file,low_equilibrium_file,nuisance_distance_iqr_units,candidate_high,candidate_low,candidate_contrast,high_stable_or_near_floor,low_stable_or_near_floor,max_abs_nuisance_smd_before,max_abs_nuisance_smd_after,nuisance_features,validity_tag,target_native_high_minus_low,log_Q_high_minus_low,log10_Q_stds_high_minus_low,log10_zonal_phi2_high_minus_low,Qz_localization_high_minus_low,Qz_positive_fraction_high_minus_low
f_Q_integrand_w25_peak,contradicting,1,1,f_Q_integrand_w25_peak:0079,7895,62584,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001985.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002878.h5,0.8913350204007779,7.15343265532146,1.4249030887037009,5.728529566617759,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-1.6173697710037231,-1.6173697861855456,-0.7024147733374247,-0.6238186674217912,0.410723243344721,0.0
f_Q_integrand_w25_peak,contradicting,2,1,f_Q_integrand_w25_peak:0068,51743,56940,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_000167.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001466.h5,0.8169140584327829,10.1231530204911,1.9322074780379948,8.190945542453106,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.6766942739486694,-0.6766943732663235,-0.29388463224454353,-1.1294651982648283,2.686276029440756,0.0
f_Q_integrand_w25_peak,contradicting,3,1,f_Q_integrand_w25_peak:0005,73436,21328,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002393.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002158.h5,0.43868895178753636,8.257549681273055,1.9205460608527287,6.337003620420326,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.6178181171417236,-0.6178182120368974,-0.26831504030695763,-0.6820947997429856,0.9243555041663614,0.0
f_Q_integrand_w25_peak,contradicting,4,1,f_Q_integrand_w25_peak:0028,77258,77721,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000029.h5,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000053.h5,0.6128277879173747,10.041883210016971,1.9581411819941668,8.083742028022805,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.34510040283203125,-0.34510038781373087,-0.14987519413017547,0.6090464965236767,1.7380322890994342,0.0
f_Q_integrand_w25_peak,contradicting,5,1,f_Q_integrand_w25_peak:0012,69693,62436,20241115-01-random_heliotrons/20241115-01-023_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_withTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_001456.h5,20241115-01-random_heliotrons/20241115-01-022_heliotrons_finiteBeta_randomAspect_randomNfpUpTo8_noTorsion_flux_tubes/heliotron_randomAspect_finiteBeta_maxm1_maxn1_LMN8_002841.h5,0.5209834435310455,7.062270963236179,1.7526644802729725,5.309606482963206,False,False,3.41483158213731,4.150938629839606,log_f_Q|f_stab|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.21871042251586914,-0.21871051712189837,-0.09498477072024691,-0.3441100848656288,1.506769756385046,0.0
f_stab,supporting,1,1,f_stab:0194,84649,86008,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000400.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000278.h5,1.8810824606789938,1.4835122397933909,0.40127471387280433,1.0822375259205865,False,True,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,5.573633670806885,6.432277076609797,2.793502440444415,4.119304292434673,0.39970719035747226,0.0
f_stab,supporting,2,1,f_stab:0165,91484,86782,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_001658.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000473.h5,1.4433942216388216,1.2509836739715297,0.42256624684855576,0.8284174271229738,False,True,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,5.272082567214966,5.27208256886553,2.2896363677966205,3.0747545548639783,0.7394921290577161,0.0
f_stab,supporting,3,1,f_stab:0185,77444,11016,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000039.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002771.h5,1.7212621967640178,1.7796059315629866,0.39470446224318767,1.384901469319799,False,True,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,5.258443355560303,5.336962636652931,2.317813423222198,5.318598083346184,2.454009882075245,0.0
f_stab,supporting,4,1,f_stab:0126,84064,87891,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000371.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000754.h5,1.0497718326521472,1.2944841140218613,0.35939588342902806,0.9350882305928332,False,True,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,4.616236209869385,5.254124966974059,2.281837480386939,3.7746280424156993,0.1512645487344173,0.0
f_stab,supporting,5,1,f_stab:0193,83645,24690,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000350.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002999.h5,1.867575668263912,2.294466902477895,0.3900766393261246,1.9043902631517704,False,False,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,4.222513854503632,4.222513816594035,1.833814450307029,1.4011224307388686,0.8358896618423937,0.0
f_stab,contradicting,1,1,f_stab:0078,39672,2023,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-065_generate_flux_tubes_nfp5/nfp5_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000347.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-062_generate_flux_tubes_nfp2/nfp2_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000509.h5,0.647416640568552,1.2739668668225295,0.7445736462782572,0.5293932205442723,False,False,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-2.0203124284744263,-2.020312531116157,-0.8774105839837387,0.151953503423627,-1.5155396554636682,0.0
f_stab,contradicting,2,1,f_stab:0033,82685,88368,20241122-01-QUASR/20241122-01-030_QUASR_vacuum_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_vacuum_000301.h5,20241122-01-QUASR/20241122-01-031_QUASR_finite_beta_equilibria_with_maxF_below_threshold_and_enough_iota_flux_tubes/QUASR_finiteBeta_000875.h5,0.4470164687253704,1.4384159591924262,0.8067240402390391,0.631691918953387,False,False,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-1.2086873054504395,-1.2086871968678055,-0.5249261799467972,1.356290938387581,-5.578252498006398,0.0
f_stab,contradicting,3,1,f_stab:0005,21424,13756,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002182.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_000259.h5,0.2971387857286792,1.2916764983640474,0.7539201883572075,0.5377563100068399,False,False,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.798810601234436,-0.7988105556362062,-0.346919016398875,-0.4407185572476169,-1.82825056393339,0.0
f_stab,contradicting,4,1,f_stab:0015,20519,37205,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-063_generate_flux_tubes_nfp3/nfp3_randomAspect_finiteBeta_maxm4_maxn4_LMN8_001955.h5,20241103-01-random_equilibria_and_flux_tubes_random_aspect_ratio/20241103-01-064_generate_flux_tubes_nfp4/nfp4_randomAspect_finiteBeta_maxm4_maxn4_LMN8_002931.h5,0.37685376624900147,1.2989446639480209,0.7841958942613001,0.5147487696867208,False,False,2.3207450993621284,2.1921022729505095,log_f_Q|log_FSA_grad_x|bad_curvature_compression|geodesic_curvature_compression|parallel_roughness_iqr_scaled|nfp|iota|shat|aspect|rho|aspect/rho|equilibrium_class_1|equilibrium_class_2|equilibrium_class_3|equilibrium_class_4,observed-comparison,-0.7790887355804443,-0.7790888299086811,-0.33835397974180126,0.2338090840694862,-3.3460853818479883,0.0
